Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,47539.5432922023,2.6,38396.7004110341,0.686397909798228,0.129656929271909,1.50729980663155,2.2636811603908,0.553195499868142,0.446804500131858,6.80456473696148
ch2,0,3.55,0,NaN,0.1,0.7,NaN,NaN,NaN,NaN
Fitting Multi ROIs
ROI2-ch1,9189.41504163927,2.6,8073.38024065635,0.686397909798228,0.129656929271909,1.50729980663155,2.23972571754439,0.532324857670284,0.467675142329716,2.595135485819
ROI3-ch1,4880.44358638556,2.6,3042.42545669502,0.686397909798228,0.129656929271909,1.50729980663155,2.32957457954068,0.615994478748564,0.384005521251436,2.74042116023994
ROI4-ch1,898.024175001083,2.6,593.653480975771,0.686397909798228,0.129656929271909,1.50729980663155,2.31565967206705,0.602022944704494,0.397977055295506,1.12450000265905
ROI6-ch1,7144.48423861341,2.6,6356.26098836615,0.686397909798228,0.129656929271909,1.50729980663155,2.23603240549245,0.529191842264829,0.470808157735171,2.24306956898691
ROI7-ch1,4311.85413779068,2.6,4012.28246882652,0.686397909798228,0.129656929271909,1.50729980663155,2.22261639404425,0.517994158620968,0.482005841379031,2.05687333560159
ROI8-ch1,9388.61573284452,2.6,8263.78142542484,0.686397909798228,0.129656929271909,1.50729980663155,2.23918015304285,0.531860667345476,0.468139332654525,2.9404363431056
ROI9-ch1,2880.51252182013,2.6,2178.61578207099,0.686397909798228,0.129656929271909,1.50729980663155,2.28150456663628,0.569369335742019,0.430630664257981,1.89239503030167
ROI10-ch1,1104.05909080074,2.6,731.840967836916,0.686397909798228,0.129656929271909,1.50729980663155,2.31500160210935,0.601372109340209,0.398627890659791,2.78642240644469
ROI11-ch1,1270.30854811639,2.6,694.289237534351,0.686397909798228,0.129656929271909,1.50729980663155,2.35870425940879,0.646599806532726,0.353400193467274,3.30950662099456
ROI12-ch1,3724.11841283913,2.6,2607.18416230814,0.686397909798228,0.129656929271909,1.50729980663155,2.30149624324993,0.588207303100263,0.411792696899737,2.24436565512165
