Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,232455.470585364,2.6,246316.770003549,0.791,0.13084146717549,1.51283246564789,2.15899627331213,0.485524119567652,0.514475880432348,75.8781866073454
ch2,-16062.9519228851,3.55,35177.4815363863,2.792,0.07419062925713,0.896990604301417,1.74267620453017,-0.840352980046102,1.8403529800461,236.829570128331
Fitting Multi ROIs
ROI1-ch1,232455.470549433,2.6,246316.770199886,0.791,0.13084146717549,1.51283246564789,2.15899627299475,0.485524119329936,0.514475880670064,75.8781866073453
ROI1-ch2,-16062.9523308945,3.55,35177.4820779579,2.792,0.07419062925713,0.896990604301417,1.74267617949769,-0.840352995519666,1.84035299551967,236.829570128331

Time-1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,4814,93618,316567,369382,333213,289500,251151,219284,192355,170303,149479,134545,121677,111319,100896,92985,85613,78419,72486,66956,61891,56459,51711,48827,44145,40211,36502,32445,30719,27753,25924,23892,22168,20418,18742,17224,15526,13974,12628,11701,10616,10307,9971,9221,
Residuals-1,-18.3240255261424,12.6495694419299,-8.1161636367126,-12.2538526642134,6.54366471706716,8.47225970127358,5.892152146192,3.44485963783766,0.539411727595605,-0.637423517738539,-7.15830398330648,-5.47945687159765,-3.82819038843737,0.238916798953136,-0.117599083276902,3.7126004289108,6.18298352611984,6.38962705801394,8.47873502131335,9.79748041151391,10.8283666831833,8.4060271486102,6.84023350448387,11.7554630797831,7.15589013243379,4.26317859875045,0.834115371454445,-6.27077720400242,-1.7666438726804,-5.59247907809077,-3.73057762870651,-4.14483707245427,-3.53584968335079,-4.05350281664401,-5.02131321862412,-5.76545191152491,-8.95196180531704,-12.0898312571343,-14.5044965611375,-13.8444492065377,-15.5528516487928,-9.89511025497702,-5.02073168321393,-4.94272125202302,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,1727,16626,25553,22076,17704,14167,12084,10245,8815,8210,7142,6473,5987,5485,4866,4445,4000,3683,3363,3007,2696,2496,2316,2031,1901,1720,1692,1481,1349,1302,1123,1112,1017,940,801,795,705,717,678,635,544,542,459,447,391,391,
Residuals-2,0.00803943211731005,-0.055653403679637,55.1227982540856,45.1574129333914,27.1000144033026,10.4028898543385,2.12026398778235,-6.05284058569967,-12.0098057163442,-9.8199224879123,-13.9834670227888,-14.1248996026685,-12.4726372254286,-11.6441383945354,-13.2642475086791,-12.5247574264328,-12.8106570128555,-11.4622500480039,-10.6788595446796,-11.1509316203582,-11.3372515596841,-9.65800900478254,-7.93477217406535,-9.09101871661797,-6.97678250452997,-6.5011032302486,-2.44101190860574,-3.40660563912072,-2.6775719733893,0.141384165845928,-1.09257587187145,2.32622364491651,3.030278632096,4.02765765157528,2.78962985961256,5.6322370251225,5.52710025956216,8.56914622338863,9.77434345644039,10.6936643790979,9.89789919574251,11.8610064022133,11.0034305449743,12.3956761016001,12.1627618343528,13.7235844289132,

