Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45817.739006282,2.6,35859.0468860725,0.668997672377204,0.132431627828989,1.50909447828735,2.27631785411575,0.560964030424351,0.439035969575649,8.149959234863
ch2,0,3.55,0,NaN,0.1,0.7,NaN,NaN,NaN,NaN
Fitting Multi ROIs
ROI2-ch1,9888.85249600212,2.6,8286.47050916011,0.668997672377204,0.132431627828989,1.50909447828735,2.25749855415747,0.544081251991695,0.455918748008305,3.53115685592998
ROI3-ch1,4460.16579796215,2.6,2799.08598690058,0.668997672377204,0.132431627828989,1.50909447828735,2.33153487955883,0.614411227237311,0.385588772762689,2.86492312600977
ROI4-ch1,859.052135051931,2.6,623.020322525012,0.668997672377204,0.132431627828989,1.50909447828735,2.29632510138538,0.579628972025028,0.420371027974972,0.914815590112381
ROI6-ch1,6275.43891949816,2.6,5162.65214542151,0.668997672377204,0.132431627828989,1.50909447828735,2.26265456279552,0.548643902542862,0.451356097457138,2.06093936556367
ROI7-ch1,4211.17378517887,2.6,4009.4741495163,0.668997672377204,0.132431627828989,1.50909447828735,2.22002504321036,0.512267867281562,0.487732132718438,1.92904528369266
ROI8-ch1,8709.3228196639,2.6,7310.61685486515,0.668997672377204,0.132431627828989,1.50909447828735,2.25701434824601,0.54365515704852,0.45634484295148,4.36741279218241
ROI9-ch1,3024.97686368402,2.6,2221.02720233155,0.668997672377204,0.132431627828989,1.50909447828735,2.29315968037445,0.576624955988938,0.423375044011062,2.058049960607
ROI10-ch1,1185.53601458967,2.6,767.971479382826,0.668997672377204,0.132431627828989,1.50909447828735,2.32412463958393,0.606875590827072,0.393124409172928,2.78554151448603
ROI11-ch1,1304.65423173784,2.6,827.678326129464,0.668997672377204,0.132431627828989,1.50909447828735,2.32902316189459,0.611843695264268,0.388156304735732,3.29955994762118
ROI12-ch1,3661.03979721693,2.6,2478.89554643809,0.668997672377204,0.132431627828989,1.50909447828735,2.3134916275761,0.596266832190706,0.403733167809294,2.62251843301345
ROI13-ch1,2145.68614701391,2.6,1482.41606569459,0.668997672377204,0.132431627828989,1.50909447828735,2.30854065693564,0.591407303658097,0.408592696341903,2.47997173315961
ROI2-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI3-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
