Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,229902.683501982,2.6,221612.6078921,0.791,0.129844459257175,1.51139324178169,2.1897901204872,0.509180282227305,0.490819717772695,70.2456662681495
ch2,-14561.9116059142,3.55,32371.4780750638,2.792,0.0736819778566487,0.896898505662594,1.7791203418815,-0.81764548458486,1.81764548458486,212.44086534943
Fitting Multi ROIs
ROI1-ch1,229902.683540826,2.6,221612.607682324,0.791,0.129844459257175,1.51139324178169,2.18979012084104,0.509180282506096,0.490819717493904,70.2456662681495
ROI1-ch2,-14561.9115998513,3.55,32371.478065017,2.792,0.0736819778566487,0.896898505662594,1.7791203421323,-0.817645484427344,1.81764548442734,212.44086534943

Time-1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,4641,88722,301814,350966,318256,277917,242371,210479,185296,163300,143697,129284,117416,106690,98556,90307,82838,77046,70888,66417,60916,55334,51012,48018,44458,39909,36246,32912,30127,28084,25551,24062,22153,20720,18960,17565,15989,14296,12758,11609,10616,10250,9792,9254,
Residuals-1,-16.5917804799193,11.1463607860581,-7.35187587454732,-11.084005418984,8.56509184142978,10.9127657827541,8.95065538229256,2.27410234337554,-0.37305520652086,-4.56756200754861,-10.8468290760208,-10.0481801038144,-7.47012502409806,-6.15259937250502,-0.755312645684557,0.904211399424314,2.04887271977913,6.33248915411435,6.94826016380752,11.7005985800717,10.6003070852533,7.08800469993493,6.9274030667244,11.0554377629002,11.3193559319403,5.34487999375984,1.94317086786851,-1.31399622516173,-2.96725767140211,-1.47655513651008,-4.06820805274355,-1.12246375714211,-1.80788890522883,-0.185791994661969,-1.73460569238274,-1.53318790019998,-3.61038968646399,-7.7478252997108,-11.8017612364443,-13.3221752668737,-14.1701851586619,-9.18490219586233,-5.64489228095314,-3.42030972288544,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,1594,15531,23872,20162,16429,13107,11125,9557,8572,7366,6698,6210,5529,5243,4806,4191,3765,3440,3124,2822,2426,2507,2131,1957,1818,1682,1547,1472,1400,1205,1107,1067,956,899,773,694,757,641,608,574,528,527,483,432,441,423,
Residuals-2,0.00693839312029912,-0.0485596720933072,53.4526388115525,41.0258027563661,25.5138995139916,9.03594719966204,0.51151632322559,-6.04497389191919,-7.83407607956377,-13.3719549573729,-13.3659052925225,-11.6404177948048,-13.2679633397399,-9.80051686593433,-9.07015466561024,-11.8565031332809,-12.3170171659684,-11.5672777248363,-11.1792999777234,-11.0583184842551,-13.6415488366529,-6.09266324051331,-9.07440147533861,-7.96994409378197,-6.36454262052618,-5.01576402285606,-3.9692750037947,-1.62261938618481,0.53815706971894,-0.9735167206558,-0.0895056910010045,2.28280013497918,2.28827135617453,3.7158278675,2.67329938669648,2.89264247389012,7.73092243427132,6.45549424698526,7.74471796385375,8.84043787512969,9.37503002343543,11.293761322607,11.6363672234551,11.604990394453,13.4769824829464,14.3183494022385,

