Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45759.9888377474,2.6,36444.2829252389,1.1,0.117115040576817,1.48638188130204,0.444391680168721,0.556661933210526,0.443338066789474,45.1180460596266
ch2,3374.36652137217,2.6,3047.45200851422,1.1,0.0960627934873197,0.923528363851148,0.437062801346694,0.525453421903509,0.474546578096491,32.4768692328379
Fitting Multi ROIs
ROI2-ch1,8455.79019636998,2.6,7358.00209544864,1.1,0.117115040576817,1.48638188130204,0.439274169680467,0.534709830528421,0.465290169471579,7.00820223004205
ROI3-ch1,4034.93843216063,2.6,2169.34767619325,1.1,0.117115040576817,1.48638188130204,0.464406466544541,0.650346931410482,0.349653068589518,4.15313484087933
ROI4-ch1,906.606645951167,2.6,695.47222340062,1.1,0.117115040576817,1.48638188130204,0.446492193182832,0.565893891552285,0.434106108447715,2.11864181265261
ROI6-ch1,7329.19109962739,2.6,6307.02148748922,1.1,0.117115040576817,1.48638188130204,0.439929696163325,0.537479967608598,0.462520032391402,6.64545893210274
ROI7-ch1,4525.53992400178,2.6,4189.60937438865,1.1,0.117115040576817,1.48638188130204,0.435568044022335,0.519272793736028,0.480727206263972,6.74767216522989
ROI8-ch1,8764.37551705675,2.6,7389.43525215805,1.1,0.117115040576817,1.48638188130204,0.441123918092531,0.542557768087732,0.457442231912268,8.98912840729102
ROI9-ch1,3273.86635907373,2.6,2781.66108917361,1.1,0.117115040576817,1.48638188130204,0.440674239560748,0.540640990740004,0.459359009259996,4.94194437900426
ROI10-ch1,1084.69769401039,2.6,812.11421606619,1.1,0.117115040576817,1.48638188130204,0.447832279407067,0.571853059466818,0.428146940533182,3.32319260833981
ROI11-ch1,1426.05369277883,2.6,1018.86412092613,1.1,0.117115040576817,1.48638188130204,0.450366398075226,0.583272650223702,0.416727349776298,4.43594854978949
ROI12-ch1,3117.09588160475,2.6,2388.19730817586,1.1,0.117115040576817,1.48638188130204,0.44656128367013,0.566199796114577,0.433800203885423,5.32413154956394
ROI13-ch1,1705.03504837238,2.6,1247.08812410507,1.1,0.117115040576817,1.48638188130204,0.449104734399863,0.577562299658891,0.422437700341109,3.1449195577111
ROI14-ch1,29.6105696999144,2.6,13.6650676391712,1.1,0.117115040576817,1.48638188130204,0.470994146914436,0.684231857012323,0.315768142987677,1.87114785672849
ROI15-ch1,970.100149926331,2.6,237.873698287205,1.1,0.117115040576817,1.48638188130204,0.49180296871834,0.803080423769939,0.196919576230061,7.15726615419806
ROI2-ch2,546.133476930752,2.6,604.060273299299,1.1,0.0960627934873197,0.923528363851148,0.424366429488172,0.474818678871729,0.525181321128271,4.51460494437195
ROI3-ch2,249.306655130638,2.6,177.01226227768,1.1,0.0960627934873197,0.923528363851148,0.450699610069332,0.584789097904042,0.415210902095958,2.64534898405036
ROI4-ch2,73.6326829997001,2.6,69.5180793472152,1.1,0.0960627934873197,0.923528363851148,0.434372178083932,0.514371574363374,0.485628425636626,1.80223364342719
ROI6-ch2,463.661605416673,2.6,575.60368237788,1.1,0.0960627934873197,0.923528363851148,0.41669285642792,0.446143646730104,0.553856353269896,4.47374057793945
ROI7-ch2,267.612885966295,2.6,387.763528787642,1.1,0.0960627934873197,0.923528363851148,0.405985780883156,0.40833463020907,0.59166536979093,2.77561753468515
ROI8-ch2,563.014173089544,2.6,610.570864932206,1.1,0.0960627934873197,0.923528363851148,0.425646590245815,0.479738710744461,0.520261289255539,5.85741105561129
ROI9-ch2,250.890371967558,2.6,249.659161024192,1.1,0.0960627934873197,0.923528363851148,0.431118821924095,0.501229859246903,0.498770140753097,3.7277693394552
ROI10-ch2,79.9815684222435,2.6,70.2993896082346,1.1,0.0960627934873197,0.923528363851148,0.43868100042682,0.532213591598362,0.467786408401637,2.0531556892043
ROI11-ch2,152.090750664567,2.6,79.3274545846769,1.1,0.0960627934873197,0.923528363851148,0.465767000799788,0.657211693871539,0.342788306128461,3.40717293625591
ROI12-ch2,248.226236898323,2.6,191.62746126107,1.1,0.0960627934873197,0.923528363851148,0.4461403225151,0.564338183211936,0.435661816788064,4.42882263447566
ROI13-ch2,148.641203734899,2.6,105.54147605362,1.1,0.0960627934873197,0.923528363851148,0.450697834520832,0.584781008126002,0.415218991873998,2.62323831854953
ROI14-ch2,70.8013341134163,2.6,-0.534812174959958,1.1,0.0960627934873197,0.923528363851148,0.520961812851188,1.0076111946373,-0.00761119463730365,1.63441091525145
ROI15-ch2,181.920286784531,2.6,19.4597352293862,1.1,0.0960627934873197,0.923528363851148,0.507011058451642,0.903368094636312,0.0966319053636879,4.73949865799236

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,749,794,1007,18609,62807,71639,64423,55969,48250,42283,37572,33167,29314,26485,24367,22120,20061,18682,17274,16452,15115,13958,12631,11676,10678,9838,9376,8447,7562,6988,6529,6075,5520,5093,4815,4524,4199,3978,3455,3010,2824,2652,2389,2366,2281,2176,
