Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,46914.2691103132,2.6,38212.7246927185,1.1,0.1167434635528,1.48314671727547,0.443113744186334,0.551109195972129,0.448890804027871,50.4022819756418
ch2,3946.46350978495,2.6,2655.44311595366,1.1,0.0949460776461576,0.917411733679041,0.453522225847353,0.597776329401422,0.402223670598578,37.0532908440414
Fitting Multi ROIs
ROI2-ch1,8775.8173411253,2.6,7368.91833993151,1.1,0.1167434635528,1.48314671727547,0.441361182835186,0.54357144734319,0.45642855265681,7.85997726443463
ROI3-ch1,4615.90996290844,2.6,2593.82491761355,1.1,0.1167434635528,1.48314671727547,0.462377192210091,0.640232968257807,0.359767031742193,4.67780219086158
ROI4-ch1,685.40619310321,2.6,506.447949897021,1.1,0.1167434635528,1.48314671727547,0.448551864630773,0.575075563674134,0.424924436325866,1.86875705360132
ROI6-ch1,7159.83623367254,2.6,6927.11164191301,1.1,0.1167434635528,1.48314671727547,0.432867838796505,0.50826029150583,0.49173970849417,9.0862180077509
ROI7-ch1,4194.45594330611,2.6,4119.27694275994,1.1,0.1167434635528,1.48314671727547,0.431940151856842,0.50452137454838,0.49547862545162,5.07731496469681
ROI8-ch1,8997.5338822125,2.6,8353.81054176196,1.1,0.1167434635528,1.48314671727547,0.435392194741025,0.518549667527812,0.481450332472189,9.53462140064818
ROI9-ch1,3072.21167309717,2.6,2371.81072070322,1.1,0.1167434635528,1.48314671727547,0.446137908492759,0.564327523082157,0.435672476917843,4.59517456349659
ROI10-ch1,1032.13162504049,2.6,684.24475539324,1.1,0.1167434635528,1.48314671727547,0.454287871346506,0.601343409759384,0.398656590240616,2.38653528801285
ROI11-ch1,1434.11392018386,2.6,1041.84172054842,1.1,0.1167434635528,1.48314671727547,0.449471308973044,0.579216322211538,0.420783677788462,5.34356184100459
ROI12-ch1,3434.86340152711,2.6,2762.12642104585,1.1,0.1167434635528,1.48314671727547,0.44384468673211,0.554279335592159,0.445720664407841,5.82630445409746
ROI13-ch1,2006.40520450522,2.6,1516.34034178691,1.1,0.1167434635528,1.48314671727547,0.447317449904368,0.569557232601447,0.430442767398553,4.47529057723144
ROI14-ch1,103.875993063988,2.6,-49.7146623933384,1.1,0.1167434635528,1.48314671727547,0.596167546742836,1.91789957480272,-0.917899574802722,2.97802208917547
ROI15-ch1,1248.26209739605,2.6,202.292762767144,1.1,0.1167434635528,1.48314671727547,0.50075070804805,0.860541115456754,0.139458884543246,9.64278626261191
ROI2-ch2,624.131918412647,2.6,562.159663547993,1.1,0.0949460776461576,0.917411733679041,0.437223172615932,0.526120161268543,0.473879838731457,5.37600348786231
ROI3-ch2,294.827210394706,2.6,201.884726058698,1.1,0.0949460776461576,0.917411733679041,0.452611424303689,0.593557731871344,0.406442268128656,2.59054876650527
ROI4-ch2,73.4981225440697,2.6,32.5021633203824,1.1,0.0949460776461576,0.917411733679041,0.472718394614597,0.693376644644671,0.306623355355329,1.68464282283165
ROI6-ch2,502.563597400992,2.6,574.526398829218,1.1,0.0949460776461576,0.917411733679041,0.422202945315579,0.466593877168995,0.533406122831005,5.46622001182967
ROI7-ch2,290.92988164621,2.6,297.327274737763,1.1,0.0949460776461576,0.917411733679041,0.429441605339652,0.494562417964553,0.505437582035447,3.73027653103745
ROI8-ch2,638.305077884825,2.6,604.530044756511,1.1,0.0949460776461576,0.917411733679041,0.43418009427699,0.513587897748067,0.486412102251933,5.64808451291534
ROI9-ch2,268.258014144271,2.6,179.951561666715,1.1,0.0949460776461576,0.917411733679041,0.453680085850025,0.598510225175103,0.401489774824897,4.8209189547002
ROI10-ch2,104.029796142246,2.6,34.8785311209777,1.1,0.0949460776461576,0.917411733679041,0.482732250898668,0.74890971759465,0.25109028240535,2.53464668489845
ROI11-ch2,180.945398899321,2.6,44.7934230894776,1.1,0.0949460776461576,0.917411733679041,0.491558680864437,0.801569695921863,0.198430304078137,3.13946628100774
ROI12-ch2,328.095909187241,2.6,182.664017362259,1.1,0.0949460776461576,0.917411733679041,0.462808081613473,0.642368150147825,0.357631849852175,5.69072197530017
ROI13-ch2,195.056399894508,2.6,87.9429049992818,1.1,0.0949460776461576,0.917411733679041,0.471942481389731,0.689246922241427,0.310753077758572,1.97416602256881
ROI14-ch2,87.8471302882228,2.6,-1.79577360308918,1.1,0.0949460776461576,0.917411733679041,0.522617200234715,1.02086862627466,-0.020868626274656,2.89267194221463
ROI15-ch2,261.323488808923,2.6,-28.7951113662448,1.1,0.0949460776461576,0.917411733679041,0.534669464240279,1.12383482688406,-0.123834826884057,6.10106783055131

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,842,813,1102,19821,65651,74726,66327,57598,49684,43637,38531,33645,30048,27377,24966,22582,20861,19489,17729,16502,15458,14124,13213,12032,11307,10505,9401,8414,7842,7162,6618,6074,5705,5253,4967,4483,4331,3845,3547,3259,2930,2721,2551,2467,2353,2218,
Residuals-1,11.3249032000291,11.7926260378554,0.789099127908174,-0.235981567277464,-0.624529961150353,15.663094537675,13.5415589746975,6.77368271018669,-1.3345657964414,-5.28579753494356,-8.22156793875208,-13.3963058031735,-14.3579968102742,-12.1288491435239,-10.2651035701436,-10.1162354574627,-7.09996333252906,-2.99051861505961,-3.03316573109852,-0.298925940773601,2.82000899525776,2.59905788584297,4.92043518208201,4.02738302198864,6.35342931990709,7.26560403916502,4.46912151372392,1.83845783667753,2.8882973263646,2.10352078147178,2.27321739746194,1.86598802605682,3.16272507255003,2.91392483432221,4.46711737448771,2.8212588369534,5.5643325072708,2.95467741421564,2.75748500532162,2.33445763290316,0.7608579993359,0.970937454468847,1.62696561760611,3.70745380688001,4.98515084787216,5.63406598123401,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,733,4989,6873,5817,4712,3906,3313,2983,2578,2207,2118,1914,1782,1609,1495,1385,1312,1190,1105,990,1007,886,814,741,721,690,651,597,580,538,494,509,452,465,396,381,385,420,347,345,328,309,295,299,271,298,
Residuals-2,0.126114611163583,-0.447135008689221,15.0674832676987,10.365379634744,3.14957181910923,-1.99680636310226,-5.37170852723854,-5.11104297277559,-7.20915128048056,-9.68972216285449,-6.38536445353022,-6.28367524626124,-4.92337275887863,-5.05214203670936,-4.05518015746557,-3.30636523510253,-1.83622324625173,-2.07375959959256,-1.52528813640678,-2.21747438624501,1.08197932250163,-0.250126443093142,-0.255455221500624,-0.53166116280637,0.954797916634631,1.88836162101735,2.38765501355394,2.17034886625023,3.25215528999527,3.23987575335264,3.00637875082661,5.080334107985,4.12940241925622,5.96232933540087,4.27932570363597,4.80229653464128,6.08910724552099,8.51613382393583,6.44358950143833,7.27399277510487,7.39207955952478,7.36351629000458,7.50435897447919,8.40419107509917,7.82466384564818,9.6410041124979,

