Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,43783.26365765,2.6,35783.5873697302,1.1,0.114349828993799,1.480309707528,0.44291968196147,0.550270157638682,0.449729842361318,48.9394931805354
ch2,3718.90009482691,2.6,2329.29410269822,1.1,0.0950932442372809,0.920410763446319,0.457156062970307,0.614877759108438,0.385122240891562,34.2943397466159
Fitting Multi ROIs
ROI2-ch1,7588.03049460066,2.6,6696.1004617364,1.1,0.114349828993799,1.480309707528,0.438444487656617,0.531221011470374,0.468778988529626,7.68997592553963
ROI3-ch1,4912.6206807011,2.6,2735.04843580028,1.1,0.114349828993799,1.480309707528,0.462808124226496,0.642368361635983,0.357631638364017,4.58422573231082
ROI4-ch1,828.828301929403,2.6,549.050960045064,1.1,0.114349828993799,1.480309707528,0.454326657851374,0.601524621788496,0.398475378211504,2.41521393835892
ROI6-ch1,6396.91242987555,2.6,6059.8647551711,1.1,0.114349828993799,1.480309707528,0.434165571515506,0.513528686822345,0.486471313177655,8.02185195332052
ROI7-ch1,3807.09444652049,2.6,3585.71878159255,1.1,0.114349828993799,1.480309707528,0.43451926995794,0.514972356131364,0.485027643868636,4.68902641777953
ROI8-ch1,8352.21726332425,2.6,8023.82446860711,1.1,0.114349828993799,1.480309707528,0.433304154297244,0.510026623041538,0.489973376958462,10.1313227388764
ROI9-ch1,2868.69120803576,2.6,2483.93067035268,1.1,0.114349828993799,1.480309707528,0.439565941978478,0.535941314969079,0.464058685030921,3.99175657738704
ROI10-ch1,908.320240659944,2.6,603.010617305608,1.1,0.114349828993799,1.480309707528,0.454215812371076,0.601006878058892,0.398993121941108,2.94504960465186
ROI11-ch1,1217.58256984183,2.6,817.387201264957,1.1,0.114349828993799,1.480309707528,0.453641241376188,0.598329561023212,0.401670438976788,4.46459533219892
ROI12-ch1,3247.88576346325,2.6,2548.67822254167,1.1,0.114349828993799,1.480309707528,0.445225804829757,0.560312242098054,0.439687757901946,5.6394936482202
ROI13-ch1,2075.33868774683,2.6,1626.75572087078,1.1,0.114349828993799,1.480309707528,0.445287948975542,0.560585025307816,0.439414974692184,4.59350935881804
ROI14-ch1,87.6095106464385,2.6,-15.6765725949451,1.1,0.114349828993799,1.480309707528,0.544571372300069,1.21793316135263,-0.217933161352634,2.0863534967116
ROI15-ch1,1337.24872041267,2.6,266.689088513045,1.1,0.114349828993799,1.480309707528,0.496657129545411,0.833728535465057,0.166271464534943,9.55535697933828
ROI2-ch2,574.633723567798,2.6,465.278020830036,1.1,0.0950932442372809,0.920410763446319,0.443453160186807,0.552579319027253,0.447420680972747,4.69211284146136
ROI3-ch2,321.314537354523,2.6,199.039565227759,1.1,0.0950932442372809,0.920410763446319,0.457703465264249,0.617492080412135,0.382507919587865,2.64202043539841
ROI4-ch2,84.8213725265866,2.6,34.8415266712671,1.1,0.0950932442372809,0.920410763446319,0.47558352633135,0.708836014296635,0.291163985703365,1.8660313563452
ROI6-ch2,466.111097532878,2.6,499.3083897962,1.1,0.0950932442372809,0.920410763446319,0.426439644973566,0.48280680434825,0.51719319565175,5.35933085480053
ROI7-ch2,259.463445913238,2.6,272.098017869037,1.1,0.0950932442372809,0.920410763446319,0.427802476946467,0.488115605798529,0.511884394201471,3.34267572486065
ROI8-ch2,591.845317123118,2.6,540.067944956334,1.1,0.0950932442372809,0.920410763446319,0.436440192046128,0.52287161653697,0.47712838346303,5.81585713077036
ROI9-ch2,254.450182612592,2.6,175.075625873609,1.1,0.0950932442372809,0.920410763446319,0.452359996773637,0.592397889918102,0.407602110081898,3.35130473736622
ROI10-ch2,91.6289135281706,2.6,28.1922875279043,1.1,0.0950932442372809,0.920410763446319,0.485446353921864,0.764713696078621,0.235286303921379,2.06796624315632
ROI11-ch2,129.411951135864,2.6,47.9652801061922,1.1,0.0950932442372809,0.920410763446319,0.479334004898228,0.729586036661397,0.270413963338603,3.02248245485209
ROI12-ch2,316.041139497844,2.6,155.875245494863,1.1,0.0950932442372809,0.920410763446319,0.468207411766911,0.669697322551595,0.330302677448405,4.82745332067967
ROI13-ch2,204.517953645606,2.6,69.3522448596701,1.1,0.0950932442372809,0.920410763446319,0.48236027063949,0.746769654974584,0.253230345025416,2.44963466153347
ROI14-ch2,84.6387790332632,2.6,-21.7887042360802,1.1,0.0950932442372809,0.920410763446319,0.556667617919484,1.34667745911826,-0.346677459118264,1.96104689673635
ROI15-ch2,258.135264325359,2.6,-33.4751927917131,1.1,0.0950932442372809,0.920410763446319,0.537414959829349,1.1490037484774,-0.149003748477396,4.80781828947717

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,785,758,977,18795,62109,69959,62152,53472,46326,40607,35850,31644,28118,25239,23222,21080,19531,17969,16610,15314,14260,13340,12281,11287,10160,9548,8821,7972,7299,6726,6236,5752,5354,4889,4641,4363,4012,3782,3329,3073,2751,2445,2367,2284,2206,2063,
