Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45024.621663615,2.6,36751.4510067896,1.1,0.117241109023569,1.48659618213518,0.44299236986325,0.550584299212865,0.449415700787135,45.003033122356
ch2,3279.09131809888,2.6,3067.34829753416,1.1,0.0949210740396662,0.922660110706994,0.434937083306826,0.516682032240813,0.483317967759187,27.0864658798108
Fitting Multi ROIs
ROI2-ch1,8332.56958277175,2.6,7157.8154792708,1.1,0.117241109023569,1.48659618213518,0.440033283160071,0.53791881540697,0.46208118459303,7.91263591551434
ROI3-ch1,4154.51306082134,2.6,1954.3955207552,1.1,0.117241109023569,1.48659618213518,0.470202904350262,0.680074518278219,0.319925481721781,4.0865327042495
ROI4-ch1,921.96597088879,2.6,664.110468831385,1.1,0.117241109023569,1.48659618213518,0.449928974432186,0.581287224121082,0.418712775878918,3.00398286162022
ROI6-ch1,7062.1953240763,2.6,6671.45702109179,1.1,0.117241109023569,1.48659618213518,0.434336411954102,0.514225578643033,0.485774421356967,7.95421267289416
ROI7-ch1,4310.00571818754,2.6,4298.8586840054,1.1,0.117241109023569,1.48659618213518,0.430973028938954,0.500647416062175,0.499352583937825,4.54979283332364
ROI8-ch1,8725.94395529674,2.6,7509.69825919444,1.1,0.117241109023569,1.48659618213518,0.439924045924489,0.537456039004627,0.462543960995373,8.85243788959753
ROI9-ch1,3160.51135310218,2.6,2800.80073174739,1.1,0.117241109023569,1.48659618213518,0.438193747942885,0.530170423577469,0.469829576422531,5.56006533291948
ROI10-ch1,1104.60438958357,2.6,795.596554733035,1.1,0.117241109023569,1.48659618213518,0.449933834801431,0.581309251996417,0.418690748003583,3.08253663757904
ROI11-ch1,1362.41869251663,2.6,1031.78017806757,1.1,0.117241109023569,1.48659618213518,0.447203443909976,0.569049926994657,0.430950073005342,4.50714444490732
ROI12-ch1,3077.39309312586,2.6,2408.71562492567,1.1,0.117241109023569,1.48659618213518,0.445369411929708,0.560942783178902,0.439057216821098,5.49390144891049
ROI13-ch1,1716.91804868729,2.6,1354.76031368832,1.1,0.117241109023569,1.48659618213518,0.444915327638747,0.558951116014451,0.441048883985549,3.17057952604209
ROI14-ch1,33.6417459536163,2.6,-4.03218107793562,1.1,0.117241109023569,1.48659618213518,0.536025164783755,1.136178329363,-0.136178329363002,1.65243409118364
ROI15-ch1,915.364923581777,2.6,281.173590379512,1.1,0.117241109023569,1.48659618213518,0.485496834263271,0.765010831578958,0.234989168421042,7.64199117739234
ROI2-ch2,527.175197364967,2.6,594.117394951944,1.1,0.0949210740396662,0.922660110706994,0.423141869706905,0.470149540786381,0.529850459213619,4.67132701879171
ROI3-ch2,256.73359686642,2.6,171.706107180059,1.1,0.0949210740396662,0.922660110706994,0.453834575664269,0.599229236790269,0.400770763209731,2.46295430387746
ROI4-ch2,81.0093445796686,2.6,70.7839533844145,1.1,0.0949210740396662,0.922660110706994,0.439030204511491,0.533681958730726,0.466318041269274,1.98404228848176
ROI6-ch2,459.08769200646,2.6,569.219949847412,1.1,0.0949210740396662,0.922660110706994,0.416776741442547,0.446449752312255,0.553550247687745,3.89771965671809
ROI7-ch2,270.659294230774,2.6,339.180707991085,1.1,0.0949210740396662,0.922660110706994,0.416054710075193,0.443820171265689,0.556179828734311,2.83453645571279
ROI8-ch2,548.937599842212,2.6,624.052523134607,1.1,0.0949210740396662,0.922660110706994,0.422570011044313,0.467981434020191,0.532018565979809,4.61712763619998
ROI9-ch2,243.212251234602,2.6,238.603103011217,1.1,0.0949210740396662,0.922660110706994,0.432005274228589,0.504783106414904,0.495216893585097,3.68371565376896
ROI10-ch2,78.2007607456684,2.6,77.9315905486715,1.1,0.0949210740396662,0.922660110706994,0.43102675647037,0.500861993670003,0.499138006329997,2.09327988922654
ROI11-ch2,124.900733459671,2.6,103.875056941737,1.1,0.0949210740396662,0.922660110706994,0.441917039205588,0.545952581960361,0.454047418039639,2.54169018976782
ROI12-ch2,242.061530005785,2.6,201.906265599812,1.1,0.0949210740396662,0.922660110706994,0.441746984513429,0.545223172495201,0.454776827504799,3.22054043204
ROI13-ch2,153.406516953269,2.6,116.011473560347,1.1,0.0949210740396662,0.922660110706994,0.447282052334238,0.569399677656331,0.430600322343669,2.09304880261532
ROI14-ch2,35.7970456823591,2.6,26.8671663705894,1.1,0.0949210740396662,0.922660110706994,0.447697630902145,0.571251827951051,0.428748172048949,1.88465062247274
ROI15-ch2,181.141811655434,2.6,23.1705336528044,1.1,0.0949210740396662,0.922660110706994,0.504598289624549,0.886592591270744,0.113407408729256,3.09993430037825

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,811,792,1042,18381,62568,71697,63591,55234,48061,41827,36899,32780,29263,26648,23860,21850,20184,18327,17029,15976,14552,13631,12626,11527,10606,10037,9228,8468,7471,6904,6314,6008,5450,5060,4887,4420,4019,3712,3344,3098,2708,2500,2394,2392,2233,2164,
Residuals-1,11.1535576179392,11.8647331893022,1.23336790775403,-0.451866198469256,-0.401600838851385,14.66190791372,12.3339022196975,5.81997154993967,-0.16064282767782,-5.9782887961477,-8.97861831688616,-10.7779369737347,-11.9013524051047,-9.89754831774154,-11.0869308554823,-8.99880107060451,-6.08069298675701,-6.024898995675,-3.11976343312558,0.569439485470472,0.22002041262912,2.98595972386705,4.15419545136993,3.58190383484056,3.74512146839452,6.53187126683706,6.32512475266563,5.89164126902405,2.07006728537535,2.29828380405563,1.64390071468838,3.99483684165507,2.65808379487715,3.01022454061279,5.94619670197926,4.40534630427251,3.28746429184473,3.16255603196988,1.60597616184658,1.68763138521319,-1.31348745159941,-1.32754306640489,0.435676264147674,4.04959810941705,4.31819947132813,6.17836120996556,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,638,4686,6470,5473,4251,3615,3217,2745,2281,2102,1877,1705,1611,1528,1336,1235,1062,1019,937,900,799,750,742,648,615,551,597,527,532,438,406,414,361,363,306,312,329,295,283,271,281,276,197,193,199,246,
Residuals-2,0.140506052714755,-0.460486562753626,13.855751386746,9.78971330373509,0.579446543252986,-2.2105815696311,-2.21354923608153,-4.64679761503982,-8.31887715985866,-6.62844668566796,-6.67010436080774,-6.03254327679558,-3.8732495399774,-1.8384033673066,-3.16135946506505,-2.39555451059232,-4.25792941041987,-2.3667419309512,-2.02815922936952,-0.436071615747831,-1.28946317213909,-0.556143653535566,1.48307147519647,0.163313091998408,0.954601521310626,0.319316797159991,3.97424555983519,2.91533181397134,4.69675246616807,2.27689279039902,2.291916470631,4.03886997047875,2.88832905941114,4.22445907616627,2.58336568327877,4.02843927437481,5.87347025542098,5.20868620401923,5.53184785851751,5.79756651541063,7.08119920373903,7.58064844416109,4.14894608504293,4.65436732628169,5.69163217018471,8.68289944860248,

