Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,39012.5005049017,2.6,30440.4348496249,1.1,0.11668700919431,1.48585897270864,0.44554426042864,0.561711327329221,0.438288672670779,38.9315824465648
ch2,2957.52583360813,2.6,2516.25974889968,1.1,0.0940539140055983,0.921647427317061,0.440595796531107,0.540307213176068,0.459692786823933,28.8862942454381
Fitting Multi ROIs
ROI2-ch1,7108.61604694159,2.6,5946.88438396029,1.1,0.11668700919431,1.48585897270864,0.441576332999199,0.544492038782042,0.455507961217958,6.43711468683919
ROI3-ch1,3407.04472627351,2.6,1558.74618428649,1.1,0.11668700919431,1.48585897270864,0.471348784506519,0.686103137977127,0.313896862022873,4.14989685235377
ROI4-ch1,761.810149159646,2.6,580.212224009943,1.1,0.11668700919431,1.48585897270864,0.446890251001178,0.567658307633428,0.432341692366572,1.95894901467107
ROI6-ch1,6240.5254943479,2.6,5608.83452500337,1.1,0.11668700919431,1.48585897270864,0.437351711137567,0.526655066953528,0.473344933046472,6.83476717684173
ROI7-ch1,4132.76463498697,2.6,3789.9174360477,1.1,0.11668700919431,1.48585897270864,0.436141571658249,0.521637066580818,0.478362933419182,4.33415605522517
ROI8-ch1,7146.92994751487,2.6,5999.80256038773,1.1,0.11668700919431,1.48585897270864,0.441374373894429,0.543627851499892,0.456372148500108,7.64007040888589
ROI9-ch1,2806.54268385736,2.6,2237.47959717262,1.1,0.11668700919431,1.48585897270864,0.444333857547674,0.556409652354722,0.443590347645278,4.70462475102666
ROI10-ch1,969.411078353017,2.6,790.007012666078,1.1,0.11668700919431,1.48585897270864,0.443084785269285,0.550983920934627,0.449016079065373,2.39189453352417
ROI11-ch1,1316.88358458903,2.6,991.806636926946,1.1,0.11668700919431,1.48585897270864,0.447507296931557,0.570402894384121,0.429597105615879,3.97794889745502
ROI12-ch1,2855.50152306912,2.6,2003.91885772556,1.1,0.11668700919431,1.48585897270864,0.451320003612713,0.587621835384851,0.412378164615149,4.36771621343154
ROI13-ch1,1260.82950056118,2.6,858.537842974882,1.1,0.11668700919431,1.48585897270864,0.452903671876545,0.594908430766677,0.405091569233323,2.74510182368168
ROI14-ch1,34.9787819376623,2.6,-14.1064072101209,1.1,0.11668700919431,1.48585897270864,0.581716174918159,1.67584102883642,-0.675841028836424,1.20143513095307
ROI15-ch1,844.076415347906,2.6,237.004226228304,1.1,0.11668700919431,1.48585897270864,0.488145933848843,0.780771001613022,0.219228998386978,7.74792140638176
ROI2-ch2,466.116566721589,2.6,492.030861697922,1.1,0.0940539140055983,0.921647427317061,0.427383061116437,0.486476874952804,0.513523125047196,3.75018739314591
ROI3-ch2,210.13741946006,2.6,160.79955542281,1.1,0.0940539140055983,0.921647427317061,0.446630042643048,0.566504375915652,0.433495624084348,2.83701362021487
ROI4-ch2,63.8319549083984,2.6,65.1136687314987,1.1,0.0940539140055983,0.921647427317061,0.429559826353565,0.495030022008813,0.504969977991187,2.06950377914554
ROI6-ch2,406.39508112954,2.6,455.707584708668,1.1,0.0940539140055983,0.921647427317061,0.42347071903267,0.471399865971194,0.528600134028806,4.46583725016329
ROI7-ch2,243.183000812961,2.6,334.610461411958,1.1,0.0940539140055983,0.921647427317061,0.409616884857,0.420882229917473,0.579117770082527,3.71319620884352
ROI8-ch2,468.020320078569,2.6,504.113165134556,1.1,0.0940539140055983,0.921647427317061,0.426085878376404,0.48143627104457,0.51856372895543,5.18394308957511
ROI9-ch2,221.412269385931,2.6,219.064732416809,1.1,0.0940539140055983,0.921647427317061,0.431477411416406,0.502664766786364,0.497335233213636,3.66812709825533
ROI10-ch2,79.9945121368563,2.6,66.2523080142225,1.1,0.0940539140055983,0.921647427317061,0.442156921352596,0.54698291596507,0.45301708403493,2.70386581754392
ROI11-ch2,131.587823488458,2.6,92.0051143446735,1.1,0.0940539140055983,0.921647427317061,0.451515087938041,0.588515114849748,0.411484885150252,2.89875337382299
ROI12-ch2,243.433628023879,2.6,148.111951443789,1.1,0.0940539140055983,0.921647427317061,0.458585275630241,0.621724879016239,0.378275120983761,3.60518485771254
ROI13-ch2,116.101821882984,2.6,57.2008421249787,1.1,0.0940539140055983,0.921647427317061,0.468253783512391,0.669936740716517,0.330063259283483,2.77905872518633
ROI14-ch2,46.8058344669464,2.6,24.6217122446859,1.1,0.0940539140055983,0.921647427317061,0.465387708334171,0.655291083367474,0.344708916632526,2.84617954344732
ROI15-ch2,165.179191791284,2.6,6.93989737393191,1.1,0.0940539140055983,0.921647427317061,0.514760541624677,0.959679676393881,0.0403203236061186,3.47627453964215

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,638,642,819,15843,53034,61027,54522,46928,41024,35979,31572,28198,24700,22476,20616,18799,17324,15863,14693,13781,12617,11813,10885,9828,9188,8544,7985,7141,6547,5852,5471,5165,4689,4451,4106,3998,3538,3216,2956,2715,2468,2255,2028,1944,1939,1879,
Residuals-1,8.34047429474002,9.68135074914793,-1.12858024473411,0.8594532975936,-1.78014722713571,13.6564888323833,12.958062717388,4.67569892931302,-0.0832392895786517,-4.18420771450021,-8.17681167902834,-9.09371319899228,-13.4357667565819,-11.7151462929771,-9.24077483755622,-8.06776160237618,-5.79731793610839,-4.74629476069863,-2.55470521288697,0.75557235374337,0.933593846500759,3.36737035377361,3.84535745283793,2.18734440618464,3.84809548082584,4.81272520193784,6.05879842527499,3.49244492850506,3.05072181151533,0.662734981066394,1.70660585864087,3.31820434520042,2.13217986367248,3.89738472930421,3.71992098600681,6.76269279308726,4.05212619202713,3.00996039436212,2.62046942931213,2.20785572189427,1.30687714635413,0.705478991804035,-0.576769229992166,1.01248502420501,4.14193809847295,5.86449114565705,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,551,4072,5843,4737,3795,3141,2603,2360,1982,1794,1641,1540,1429,1355,1260,1057,998,891,865,788,752,663,617,615,487,519,467,445,457,413,379,354,362,341,318,314,303,288,271,225,241,226,227,209,190,190,
