Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,235013.803981042,2.6,250122.745968293,0.791,0.129953535301663,1.51313434679895,2.15753131501032,0.484428155342214,0.515571844657786,78.2622694714921
ch2,-16471.7029702724,3.55,36071.2703238826,2.792,0.0737541193270867,0.895923474768303,1.74258143480843,-0.840411559760188,1.84041155976019,250.410263961712
Fitting Multi ROIs
ROI1-ch1,235013.80392719,2.6,250122.746211614,0.791,0.129953535301663,1.51313434679895,2.15753131460858,0.484428155042017,0.515571844957983,78.2622694714921
ROI1-ch2,-16471.702907332,3.55,36071.2702325216,2.792,0.0737541193270867,0.895923474768303,1.74258143803221,-0.840411557767526,1.84041155776753,250.410263961713

Time-1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,4662,93883,321329,373298,335919,294148,255462,222589,195570,172634,151034,136509,123697,112306,102396,93305,86195,80007,73486,67260,62643,57334,51953,48466,44615,40629,36328,33455,30997,28286,26059,24052,22361,20902,18928,17636,15671,14096,12750,11588,10913,10490,9662,9424,
Residuals-1,-19.1176086287485,12.8364991417603,-7.99982114486165,-14.2714576036824,3.80851499145437,10.2624598467692,8.18638062523441,4.69188523703339,2.47597520276346,0.00121807215042605,-7.81688234069059,-4.51150982687108,-2.16832474594413,-0.691307329837141,0.914980754593922,1.28991502858069,4.87385978223594,8.85036696240365,9.16802766790396,8.13557328379091,11.0981555242988,9.43511905913851,5.41383419336659,7.80443761458669,7.0827368142213,4.13149776264447,-2.20675073936778,-2.70203920025471,-2.14502891967667,-4.27109451749922,-4.71473637189574,-4.86041746931073,-3.91882658849556,-2.27426523227772,-5.21529160211637,-4.10081039674933,-9.23001061306934,-12.4518786218977,-14.7578179287401,-16.3239939316799,-13.7963118648081,-9.24873643244012,-9.42758822106032,-3.90760123820037,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,1793,17108,26169,22628,18158,14757,12344,10587,9229,8200,7373,6618,6176,5588,5100,4505,4131,3707,3429,3073,2662,2565,2338,2056,1911,1802,1627,1551,1405,1287,1194,1084,1017,952,834,832,798,729,690,615,611,594,509,515,441,411,
Residuals-2,0.00692153328781015,-0.0496647589693459,55.7008292654279,45.7295959583214,27.5239200363164,12.4007669906546,1.78361704875448,-5.25595141456363,-10.0025008475085,-12.4357499071016,-13.4830591691389,-14.5125065654535,-12.0743087736246,-12.2686706016982,-11.6946040881032,-13.501229098043,-12.4262828876783,-12.8163513489217,-11.1363814950431,-11.4595290035726,-13.6474797998577,-9.62301574747664,-8.82526700681172,-9.81780996967363,-7.9789762378577,-5.57992081235466,-5.20010871918668,-2.56354672144253,-2.08382609712856,-1.16862768813054,0.167035672884399,0.730980246829813,2.31934224040851,3.73987507227866,3.26198416243589,6.24684361302915,8.00277826478648,8.50084791333273,9.75201263260521,9.70047106684557,11.7421001666191,13.1992891398633,12.4264981270486,14.3492325313979,13.6626574035418,14.2326941204286,

