Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45224.7786079036,2.6,35518.1567886026,1.1,0.11612501253019,1.48118656388794,0.445179299297863,0.560108180187124,0.439891819812876,54.7468223885256
ch2,3779.62919030694,2.6,2411.33521141891,1.1,0.0898898304141208,0.915036565840082,0.456236201393464,0.610507336991518,0.389492663008481,36.3960351229168
Fitting Multi ROIs
ROI2-ch1,9291.95234278268,2.6,7974.52638583205,1.1,0.11612501253019,1.48118656388794,0.440087780422379,0.538149815537297,0.461850184462703,9.70658480356208
ROI3-ch1,4611.40526599621,2.6,2289.0220457134,1.1,0.11612501253019,1.48118656388794,0.467932226998065,0.668278217809922,0.331721782190078,4.73882969559572
ROI4-ch1,438.387392719357,2.6,288.399296854682,1.1,0.11612501253019,1.48118656388794,0.454681719914884,0.603185775149914,0.396814224850086,1.96773640774069
ROI6-ch1,7599.99046866889,2.6,6919.70091269115,1.1,0.11612501253019,1.48118656388794,0.436574206658018,0.523426446820043,0.476573553179957,11.0112561026614
ROI7-ch1,4386.60775916154,2.6,4106.11738802633,1.1,0.11612501253019,1.48118656388794,0.434895964267711,0.516513566980799,0.483486433019201,5.92996691272809
ROI8-ch1,7155.85290505748,2.6,6354.59111281482,1.1,0.11612501253019,1.48118656388794,0.438070204012746,0.529653421870618,0.470346578129382,8.38836199895433
ROI9-ch1,2292.97960077816,2.6,1871.90231192916,1.1,0.11612501253019,1.48118656388794,0.442984649856121,0.550550927694284,0.449449072305716,5.1956168683113
ROI10-ch1,1057.64189012657,2.6,756.882947431418,1.1,0.11612501253019,1.48118656388794,0.450278982553574,0.582875399793347,0.417124600206653,3.21654052828549
ROI11-ch1,1532.39927500604,2.6,979.221144987673,1.1,0.11612501253019,1.48118656388794,0.45615518098007,0.610123752302459,0.389876247697542,4.15219321580171
ROI12-ch1,3458.68392729944,2.6,2663.39055680148,1.1,0.11612501253019,1.48118656388794,0.446279467301206,0.564952931605402,0.435047068394598,7.62912214853326
ROI13-ch1,2010.44555419694,2.6,1411.36600826771,1.1,0.11612501253019,1.48118656388794,0.451301759882539,0.587538360162902,0.412461639837098,2.66502770019133
ROI14-ch1,101.537263248967,2.6,-34.3151819153691,1.1,0.11612501253019,1.48118656388794,0.570050832290303,1.51047485044499,-0.510474850444989,3.3995579947886
ROI15-ch1,1130.1860367194,2.6,133.482377479569,1.1,0.11612501253019,1.48118656388794,0.505722950684304,0.894369143060221,0.105630856939779,9.28159932945378
ROI2-ch2,657.937664419554,2.6,582.663581551221,1.1,0.0898898304141208,0.915036565840082,0.438233709265181,0.530337742732731,0.469662257267269,6.53604100468908
ROI3-ch2,290.942652712985,2.6,197.365926464201,1.1,0.0898898304141208,0.915036565840082,0.453099966933721,0.595817204774964,0.404182795225036,2.33275725010985
ROI4-ch2,41.2878908676683,2.6,10.6748514697248,1.1,0.0898898304141208,0.915036565840082,0.490420054101245,0.794567203547242,0.205432796452758,1.66583719280771
ROI6-ch2,539.132012511191,2.6,540.257414399437,1.1,0.0898898304141208,0.915036565840082,0.430680065258285,0.499478685884729,0.500521314115271,6.05940728049463
ROI7-ch2,310.488435189941,2.6,324.784512404776,1.1,0.0898898304141208,0.915036565840082,0.427964051903597,0.488748082797352,0.511251917202648,2.45084702961056
ROI8-ch2,528.551252800881,2.6,411.984382186311,1.1,0.0898898304141208,0.915036565840082,0.445602686885875,0.561968343504686,0.438031656495313,5.26085402723898
ROI9-ch2,207.435424276243,2.6,113.24299449939,1.1,0.0898898304141208,0.915036565840082,0.463711067746314,0.646864310570827,0.353135689429173,3.95459955066508
ROI10-ch2,95.9980601240552,2.6,46.9199004329759,1.1,0.0898898304141208,0.915036565840082,0.468594903112465,0.671700461928628,0.328299538071372,2.25131422302276
ROI11-ch2,175.858238786779,2.6,70.1524991433963,1.1,0.0898898304141208,0.915036565840082,0.476679714301377,0.714839686537148,0.285160313462852,3.98673199387709
ROI12-ch2,327.60658740647,2.6,160.441028162491,1.1,0.0898898304141208,0.915036565840082,0.468509693057807,0.671259477468299,0.328740522531701,3.93846315834317
ROI13-ch2,205.830197186311,2.6,62.2477552978671,1.1,0.0898898304141208,0.915036565840082,0.485969677224055,0.767799795839082,0.232200204160918,2.37744248773806
ROI14-ch2,88.6952646171923,2.6,-9.06315637443428,1.1,0.0898898304141208,0.915036565840082,0.533555410562514,1.11381283975059,-0.113812839750585,3.07006304179099
ROI15-ch2,233.634199637724,2.6,-22.2075799693049,1.1,0.0898898304141208,0.915036565840082,0.532569884541891,1.10503682083237,-0.105036820832368,5.98415121988758

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,854,890,994,19291,62334,71111,63552,54588,47262,41758,36253,32166,28845,26257,23641,21713,19754,18337,16894,15794,14780,13689,12623,11487,10800,9927,9021,8341,7497,6883,6484,5938,5689,5198,4819,4443,4130,3716,3335,3139,2800,2629,2413,2273,2298,2100,
Residuals-1,12.302354598027,14.4419124856887,-1.25768019425063,0.951697097040518,-1.98558684793698,15.9310579801815,15.3668032633123,5.91975170526134,-1.33539621640792,-4.13546740535945,-10.5290652776724,-12.6355385672457,-13.0118617709643,-11.1598480679387,-11.5174436406406,-9.07720786833312,-8.46565062800209,-5.33630106668858,-3.6648386792891,-0.46457481259971,2.42354128870499,3.73766098736224,4.33315159072646,3.37231707794142,5.69250355992069,5.54319836815682,4.26754938256382,4.56992935811799,2.3695518251364,2.03324797973083,3.7031260403624,3.06706203498945,5.71825451015697,4.82354886127457,4.94150749253324,4.6668601492417,4.89438679976639,3.14669954407638,1.36925788145543,2.32475741142112,0.361092087959747,1.13602892126648,0.735411481323737,1.57434852369449,5.53331987771318,4.79660209609428,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,641,4813,6606,5440,4532,3606,3135,2714,2408,2051,1949,1778,1713,1595,1513,1308,1215,1134,1046,1025,905,828,821,726,665,622,672,585,552,555,493,440,426,443,395,403,360,363,308,299,309,319,288,278,223,248,
Residuals-2,0.0757552438942173,-0.286132162253881,16.3118618511646,9.74115079633787,4.5098174277822,-3.15811360499037,-4.99774660262003,-7.00242291077448,-7.61094011408933,-10.3052856835882,-7.56727673753936,-7.01591077641901,-4.19852296280601,-3.10805676657074,-1.4279621271647,-3.45578182066602,-2.74517928366507,-1.96411004690062,-1.67040627359231,0.493772938337537,-0.719498447449925,-0.817064973253599,1.32533671299768,0.203598770291572,0.0625986371720371,0.436415200942178,4.19549986626884,2.71444405933238,3.10424336650314,4.79346973660473,3.82495664583746,3.01295846275993,3.7782106361446,5.77191140244051,4.92604859563887,6.39665153245823,5.59559104680792,6.73495309956037,5.18465706964356,5.68511780022315,7.01829455720518,8.24643985159164,7.6098240652976,7.85830486650733,5.82633381953906,7.75702025620185,

