Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,44510.9492446857,2.6,35774.9806981483,1.1,0.117008377324337,1.48400729826365,0.443873668083168,0.554405351926282,0.445594648073718,43.5649145257848
ch2,3663.72584888963,2.6,2587.80268392032,1.1,0.0915287032330637,0.919764568779342,0.450976702360227,0.586052807671159,0.413947192328841,35.4024784957518
Fitting Multi ROIs
ROI2-ch1,9296.42024269949,2.6,7884.45167837352,1.1,0.117008377324337,1.48400729826365,0.440780003182443,0.541091295331587,0.458908704668413,6.17336236706468
ROI3-ch1,4266.84827217369,2.6,2530.39880185296,1.1,0.117008377324337,1.48400729826365,0.459827274551249,0.62773181932403,0.37226818067597,4.81534707857183
ROI4-ch1,434.85948694424,2.6,301.991136840382,1.1,0.117008377324337,1.48400729826365,0.451873545475041,0.590159623819966,0.409840376180034,2.59244680954616
ROI6-ch1,7524.40067268183,2.6,7029.32263042468,1.1,0.117008377324337,1.48400729826365,0.435016769917004,0.517008638681192,0.482991361318808,8.02659588917599
ROI7-ch1,4534.23702782998,2.6,4340.95953383798,1.1,0.117008377324337,1.48400729826365,0.433516636068783,0.51088863174179,0.48911136825821,5.01776029509752
ROI8-ch1,7025.13073333507,2.6,6276.02623910007,1.1,0.117008377324337,1.48400729826365,0.437712613581615,0.528159373496133,0.471840626503867,7.09930849238744
ROI9-ch1,2139.34614192052,2.6,1770.07964998185,1.1,0.117008377324337,1.48400729826365,0.442213858592056,0.547227714707303,0.452772285292697,3.70023247609128
ROI10-ch1,1064.54930495459,2.6,790.829127706386,1.1,0.117008377324337,1.48400729826365,0.448259415075899,0.573763975162639,0.426236024837361,3.32837535826373
ROI11-ch1,1586.22113047992,2.6,1032.7460015904,1.1,0.117008377324337,1.48400729826365,0.455210359031592,0.605666680981216,0.394333319018784,4.3366106197924
ROI12-ch1,3351.33390907037,2.6,2584.02513863531,1.1,0.117008377324337,1.48400729826365,0.446208378015753,0.564638782950432,0.435361217049568,6.49047160721044
ROI13-ch1,1947.88154385626,2.6,1303.52583335975,1.1,0.117008377324337,1.48400729826365,0.453804400719439,0.599088738466269,0.400911261533731,3.25984989029422
ROI14-ch1,80.1997159086806,2.6,-25.5823456239651,1.1,0.117008377324337,1.48400729826365,0.566802504602312,1.46839211574279,-0.468392115742788,2.98872790657057
ROI15-ch1,1097.36977665145,2.6,161.061260944127,1.1,0.117008377324337,1.48400729826365,0.502460577875082,0.872014233492,0.127985766508,8.78960642674638
ROI2-ch2,620.686139124867,2.6,622.588158707646,1.1,0.0915287032330637,0.919764568779342,0.430618930108041,0.499235076448498,0.500764923551502,6.15392041315251
ROI3-ch2,287.691306796374,2.6,153.469347748543,1.1,0.0915287032330637,0.919764568779342,0.464759894129956,0.652123673842002,0.347876326157998,1.95305758318499
ROI4-ch2,33.4288607847479,2.6,29.5704501593946,1.1,0.0915287032330637,0.919764568779342,0.438301728120755,0.530622641482335,0.469377358517665,1.81912438675262
ROI6-ch2,523.168453165904,2.6,584.046766581574,1.1,0.0915287032330637,0.919764568779342,0.423761696194338,0.472508364981853,0.527491635018147,4.9577851911634
ROI7-ch2,304.042224597077,2.6,323.75086112287,1.1,0.0915287032330637,0.919764568779342,0.426825000072258,0.484303238619464,0.515696761380536,3.96538533316053
ROI8-ch2,484.303849340515,2.6,484.367445460205,1.1,0.0915287032330637,0.919764568779342,0.430802581194596,0.499967173529333,0.500032826470667,6.06257100040218
ROI9-ch2,182.833309007357,2.6,125.77333014101,1.1,0.0915287032330637,0.919764568779342,0.452370814368292,0.59244775002866,0.40755224997134,2.82216800464705
ROI10-ch2,123.761687471068,2.6,29.7029872490015,1.1,0.0915287032330637,0.919764568779342,0.492346214674024,0.806450655154472,0.193549344845529,2.42475976652593
ROI11-ch2,180.609507858759,2.6,95.3947104354695,1.1,0.0915287032330637,0.919764568779342,0.465205885587141,0.654372273637587,0.345627726362413,3.90651444460557
ROI12-ch2,307.316878889846,2.6,181.14453466434,1.1,0.0915287032330637,0.919764568779342,0.460119481119658,0.629152826328123,0.370847173671877,3.61250685405969
