Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,49770.1056874994,2.6,43429.7953272966,0.706708600999975,0.128781016212187,1.50420423543148,2.23703123733757,0.534014576684992,0.465985423315008,8.74260652838984
ch2,0,3.55,0,NaN,0.1,0.7,NaN,NaN,NaN,NaN
Fitting Multi ROIs
ROI2-ch1,10106.7933751123,2.6,9404.18588586689,0.706708600999975,0.128781016212187,1.50420423543148,2.21781763129795,0.518005438882573,0.481994561117427,3.4433355505557
ROI3-ch1,5109.0731887974,2.6,3023.45006956255,0.706708600999975,0.128781016212187,1.50420423543148,2.33765780867749,0.628227307379103,0.371772692620897,5.16864860638148
ROI4-ch1,742.016308312274,2.6,521.496703272759,0.706708600999975,0.128781016212187,1.50420423543148,2.29633178657072,0.587264477301615,0.412735522698385,1.39331606548117
ROI6-ch1,8455.78927948164,2.6,8302.14359280264,0.706708600999975,0.128781016212187,1.50420423543148,2.20116999903855,0.504584267279561,0.495415732720439,2.28374302450616
ROI7-ch1,4837.33054838714,2.6,4750.10795568657,0.706708600999975,0.128781016212187,1.50420423543148,2.20112532522023,0.504548795419314,0.495451204580686,2.01128348575986
ROI8-ch1,8950.8160181424,2.6,8166.61388357138,0.706708600999975,0.128781016212187,1.50420423543148,2.22377266781014,0.522906538512902,0.477093461487098,2.93074899380831
ROI9-ch1,2560.93860047673,2.6,2258.22018212589,0.706708600999975,0.128781016212187,1.50420423543148,2.23394903182002,0.531407807047535,0.468592192952465,1.27000085197736
ROI10-ch1,1133.0399845464,2.6,877.775530248595,0.706708600999975,0.128781016212187,1.50420423543148,2.27067000110965,0.563472867704582,0.436527132295418,2.13178138438111
ROI11-ch1,1546.13461393537,2.6,1212.86231713682,0.706708600999975,0.128781016212187,1.50420423543148,2.26725728825497,0.56039736634811,0.43960263365189,2.8600030426251
ROI12-ch1,3876.46506032647,2.6,3146.95333458497,0.706708600999975,0.128781016212187,1.50420423543148,2.25774910201387,0.551934235205896,0.448065764794104,2.3093822359302
