Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,46600.9373098856,2.6,36135.082820431,1.1,0.11712061633008,1.48171301374416,0.445893349443236,0.563248476739453,0.436751523260547,52.1396171474361
ch2,3864.18151609985,2.6,2633.77312067374,1.1,0.0911504802178125,0.917292072182027,0.452853551649617,0.59467659165108,0.40532340834892,36.2660144098055
Fitting Multi ROIs
ROI2-ch1,9446.81528060141,2.6,7931.22791995578,1.1,0.11712061633008,1.48171301374416,0.441369354241315,0.543606387185096,0.456393612814904,10.0310919026407
ROI3-ch1,4721.202368326,2.6,2432.96949710824,1.1,0.11712061633008,1.48171301374416,0.466300658722194,0.659922973214655,0.340077026785345,4.2100366358152
ROI4-ch1,449.141270365928,2.6,305.27158091286,1.1,0.11712061633008,1.48171301374416,0.452999536508406,0.595352093491778,0.404647906508222,1.77810953704413
ROI6-ch1,7764.12475535589,2.6,7084.12392188768,1.1,0.11712061633008,1.48171301374416,0.43644665235701,0.522898351457111,0.477101648542889,11.7086949709478
ROI7-ch1,4496.61484817052,2.6,4135.43370210726,1.1,0.11712061633008,1.48171301374416,0.435968081331721,0.520920940374671,0.479079059625329,5.41231566793148
ROI8-ch1,7671.41138819068,2.6,6652.05611953217,1.1,0.11712061633008,1.48171301374416,0.439481199875159,0.535583397250313,0.464416602749687,7.29361956901612
ROI9-ch1,2358.59853131066,2.6,1894.04456647064,1.1,0.11712061633008,1.48171301374416,0.4439228911378,0.554619439506031,0.445380560493969,4.7560621342169
ROI10-ch1,1072.9303595458,2.6,765.46930751964,1.1,0.11712061633008,1.48171301374416,0.450443213747568,0.583621928771601,0.416378071228399,3.70904776123456
ROI11-ch1,1550.90638582587,2.6,907.99852971504,1.1,0.11712061633008,1.48171301374416,0.46044319532003,0.630730523992101,0.369269476007899,3.87203048253966
ROI12-ch1,3556.40518629783,2.6,2664.12942370154,1.1,0.11712061633008,1.48171301374416,0.447802531829255,0.571720183114324,0.428279816885676,5.39380220423138
ROI13-ch1,2087.05194455459,2.6,1465.92422954521,1.1,0.11712061633008,1.48171301374416,0.451273591802392,0.587409496232655,0.412590503767345,3.42550588752377
ROI14-ch1,114.814559239837,2.6,-36.2562376738268,1.1,0.11712061633008,1.48171301374416,0.566260221993474,1.46152001406193,-0.461520014061933,3.29839461480353
ROI15-ch1,1133.67155186893,2.6,159.988249608737,1.1,0.11712061633008,1.48171301374416,0.503097306632829,0.876328962663915,0.123671037336085,11.98939889204
ROI2-ch2,653.881518402824,2.6,620.016009341979,1.1,0.0911504802178125,0.917292072182027,0.434107526085396,0.513292085243621,0.486707914756379,5.916065434053
ROI3-ch2,302.010459590171,2.6,203.367076287342,1.1,0.0911504802178125,0.917292072182027,0.453482927393822,0.597593755460015,0.402406244539985,2.56806949909733
ROI4-ch2,39.2907577324565,2.6,28.9475868662614,1.1,0.0911504802178125,0.917292072182027,0.448710270580572,0.575787088088223,0.424212911911777,1.58759911836116
ROI6-ch2,547.15730726502,2.6,575.744802026672,1.1,0.0911504802178125,0.917292072182027,0.427586375257484,0.48727070929643,0.51272929070357,5.55735641655264
ROI7-ch2,294.858576475658,2.6,335.869681640168,1.1,0.0911504802178125,0.917292072182027,0.422439861708144,0.467489085325729,0.53251091467427,3.39302718659005
ROI8-ch2,546.100119985191,2.6,467.325373147416,1.1,0.0911504802178125,0.917292072182027,0.440256517907269,0.538865583790611,0.461134416209389,5.77821302404101
ROI9-ch2,199.060790227383,2.6,150.47260061424,1.1,0.0911504802178125,0.917292072182027,0.447305572186007,0.569504360507804,0.430495639492196,4.07118962211914
ROI10-ch2,116.858941485717,2.6,32.5365968386167,1.1,0.0911504802178125,0.917292072182027,0.488385353728165,0.782211723298051,0.21778827670195,2.15297593754004
ROI11-ch2,177.372726961249,2.6,77.6221852874434,1.1,0.0911504802178125,0.917292072182027,0.473133002661182,0.695593199868475,0.304406800131525,3.30433868729449
ROI12-ch2,337.314683592389,2.6,174.192260229119,1.1,0.0911504802178125,0.917292072182027,0.466208262942677,0.659452794662541,0.340547205337459,3.59015860384429
ROI13-ch2,202.95908717064,2.6,96.6831159756193,1.1,0.0911504802178125,0.917292072182027,0.46967955658709,0.677338122065445,0.322661877934555,2.85503808675552
ROI14-ch2,87.3666802417155,2.6,7.46831846186529,1.1,0.0911504802178125,0.917292072182027,0.509528994346605,0.921249342922348,0.0787506570776523,3.01920306154069
ROI15-ch2,285.306698571853,2.6,-53.6970218879235,1.1,0.0911504802178125,0.917292072182027,0.545954622262041,1.23184273928762,-0.231842739287625,4.80122896543173

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,828,912,1092,19686,63892,72532,64763,56275,48767,42636,37407,33316,29728,26852,24176,22290,20531,18683,17593,16491,15007,14091,12874,11936,11079,10176,9371,8606,7731,7026,6612,6091,5485,5402,5033,4591,4124,3813,3510,3228,2929,2678,2598,2382,2324,2263,
Residuals-1,11.0640091459151,14.5230348362107,0.0684405264871257,0.149787291202155,-1.02010784067229,14.7787925098705,13.9047909549909,7.06117970803852,-0.209583643213274,-5.37102329586652,-9.75542250611605,-11.2732102219258,-12.6659078787425,-12.171088300478,-12.533563796175,-9.45808132740126,-7.04139680608233,-6.74968541565337,-2.09518872066357,1.39607698635071,0.814529705509884,3.80419665506722,3.35994262397169,4.4140461719591,5.39979963570084,5.18309327791109,5.15130509548151,4.80423318523645,2.51139125899255,1.31442849878232,2.95350322512989,2.78762448383286,0.926658854163779,5.51258714868549,5.94221644287822,4.9272978896344,3.00199503104976,2.94403931829145,2.61797986717149,2.24789127628004,1.17224318581567,0.559004339891764,2.91672325203662,2.39763445745132,4.75484007511568,6.84040845413303,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,664,4986,6807,5759,4571,3851,3223,2931,2501,2255,2034,1851,1708,1599,1468,1384,1321,1156,1113,962,927,886,781,738,718,670,642,613,555,513,530,478,457,432,381,411,390,364,342,333,308,305,321,269,267,265,
Residuals-2,0.0898441638582895,-0.324720728710008,15.4194261021148,10.7599153421609,2.24251595601339,-1.77531257977447,-5.91246722204929,-5.04463165432169,-7.79745836780702,-7.5515875415568,-7.39049401061353,-6.90393905639136,-5.91127054152004,-4.45546698187151,-3.96920303241704,-2.54995071491202,-0.84301906463656,-2.37598376180272,-0.596142798544213,-2.47401815151207,-0.862491911045071,0.351465980957995,-0.850152207087256,-0.0813356412965956,1.37093254943513,1.64681772269297,2.52409567174282,3.2373163173707,2.69985087540306,2.63381890714927,4.84805451874731,4.1964194512478,4.69238282578853,4.93280997998031,3.92394833184681,6.397171853251,6.58208266871996,6.47978328974135,6.47523719833794,6.98554148163958,6.71893447148796,7.39674436911787,8.83841022407934,7.22666810983081,7.81977481672129,8.36517014510415,

