Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,227121.561003994,2.6,227045.150833666,0.791,0.130000947799073,1.51378629040267,2.17813333439381,0.500084121280068,0.499915878719932,75.1588189244989
ch2,-14475.9160154555,3.55,32279.4064185175,2.792,0.0745212366384303,0.895881012173734,1.78635539451888,-0.813094269029727,1.81309426902973,216.650881162262
Fitting Multi ROIs
ROI1-ch1,227121.560912779,2.6,227045.151176678,0.791,0.130000947799073,1.51378629040267,2.17813333377518,0.500084120801974,0.499915879198027,75.1588189244987
ROI1-ch2,-14475.9163566061,3.55,32279.4068691412,2.792,0.0745212366384303,0.895881012173734,1.78635537204079,-0.813094283192044,1.81309428319204,216.650881162263

Time-1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,4388,87476,300743,351822,318565,278956,241695,210935,184993,162940,143603,129251,116572,108009,98404,89859,83076,76974,70930,65404,60598,55367,50619,46836,43353,38920,34930,32392,30069,27520,25241,23296,21762,20107,18831,16912,15218,14098,12341,11263,10733,10190,9671,9161,
Residuals-1,-18.5518598828708,12.4080011575631,-7.89900536119336,-12.3331117389838,6.99381563521931,11.7073017366375,7.23199364756116,3.56837132708807,-0.232685092161769,-4.17986609611243,-9.4585495075773,-8.23549237723544,-7.86137305352853,0.127423970659112,1.0856525894969,1.79905315580382,5.27801999744284,8.47751176053432,9.49065997283772,10.1881129212909,11.6506796937716,9.5053410673688,7.44490463263943,7.91059081013676,8.27175136830915,2.48336146363785,-3.01162090286032,-2.23160301236983,-1.39103051168794,-3.03230935383878,-4.24118203631247,-4.41689523740567,-2.80145681572255,-2.89692689361305,-1.13324013987082,-5.06995582750141,-8.47133156844382,-8.04516569219987,-14.3423739186392,-15.417157193215,-11.6647736421572,-8.57163338643491,-5.73655213469372,-3.29204618498673,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,1680,15514,23589,20425,16389,13471,11209,9588,8415,7524,6693,6077,5575,5128,4694,4210,3767,3462,3137,2741,2562,2415,2144,1978,1826,1621,1574,1413,1300,1310,1157,1008,965,882,825,782,752,707,614,573,579,510,477,455,446,396,
Residuals-2,0.00767957954059738,-0.0541321435430254,51.9875049550319,42.6499651462932,25.2743624183811,12.0827203299023,1.32744290049094,-5.7039711600763,-9.61381899707018,-11.4149318724081,-13.447652578983,-13.4984893378531,-12.6314567757265,-11.5588492991173,-10.8640215799037,-11.5971586239004,-12.3500466998617,-11.232893772725,-11.008026568344,-12.8608181568726,-10.6866149601335,-8.18363627026904,-8.87779864396164,-7.57251470679843,-6.28565377428334,-6.75396234786574,-3.38540012908055,-3.36270901403981,-2.35626621304806,1.82857435289797,1.23708862378144,0.337459616098072,2.41417252250348,3.02235801798874,4.23985134233276,5.71340380953448,7.41684729335751,8.47109736169473,7.78434833444559,8.64106702689665,10.9127131996731,10.5632121450688,11.2700808726044,12.2233037802228,13.479142959922,13.2789438052649,

