Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,217556.493722575,2.6,208938.61526267,0.791,0.128174249310019,1.50919959989097,2.19096025936701,0.510103138674215,0.489896861325785,52.6371460690882
ch2,-13273.6211354398,3.55,30193.0232385447,2.792,0.0772549967357978,0.89911474884181,1.83125966384383,-0.784520697277122,1.78452069727712,204.795351960851
Fitting Selected ROI

Time-1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,4320,84353,288019,333768,300370,262711,226394,197488,174578,154295,136448,122256,110376,101411,92623,84975,78403,73085,67259,62218,57576,52687,48448,44907,41157,37591,33787,30970,28792,26457,24425,22454,21119,19560,18245,16652,15076,13603,12058,11157,10478,9997,9447,9135,
Residuals-1,-15.3143387489505,10.2234995353023,-7.49912823256607,-7.02907501586077,8.58637772547978,11.5388105224305,3.81319011708448,-0.472147261206711,-1.24261435196623,-4.21071736296187,-8.53331868085554,-9.37688670045886,-8.93300838496694,-4.05603509988225,-2.39492662781475,-0.372787813073182,2.40102711011573,7.12987707973171,7.73209194944907,9.17663427158856,10.2822320578943,8.52142082405446,7.7422059958103,8.51035034088083,6.82280467392284,4.49300571785134,-0.707945962707972,-2.10628526108242,-1.04638019064384,-2.01844969098163,-2.21766288669135,-3.06837495420692,-0.549374001980488,-0.393119448648183,0.691548828189332,-1.13939721958769,-3.84856033989008,-6.76605751196623,-11.5155998675626,-11.1334570453543,-9.17751835882151,-5.73287793683824,-3.48909070320736,0.780226519435339,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-2,1616,14521,22327,19367,15452,12885,10836,9532,8007,7089,6282,5772,5362,5048,4436,4105,3596,3264,3058,2712,2502,2208,2034,1846,1814,1644,1560,1401,1333,1239,1155,1063,915,935,791,823,712,722,642,605,579,531,496,438,390,439,
Residuals-2,0.0155488712112197,-0.0960220160429149,49.9165198766594,41.0012807529473,23.3755600781476,12.0435913422315,2.56061807680683,-1.66848803093333,-9.85322961915567,-12.5499221120733,-14.8756943051424,-13.9310816027639,-12.1220428015914,-9.38768413281778,-11.8149311050222,-10.381865847697,-12.6361037057714,-12.3724418312153,-10.1434008562844,-11.2057198331042,-9.92720498144007,-11.0212116394142,-9.79232345209049,-9.31153087176469,-5.20246957387757,-4.89965840673235,-2.68230062260682,-2.75557869789347,-0.632142744670845,0.520794025902956,1.70955440126717,2.42777388374788,1.13572217718706,4.85623457606818,3.21075438149203,6.987467503474,6.01800720201344,8.75506980938418,8.4456360707066,9.36308635659872,10.4987472438767,10.7787846630127,11.3577710732476,11.0226116239588,10.8826495256922,13.9810572874708,

