Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45740.2003166412,2.6,36129.6895577411,0.692123292358211,0.131191404679692,1.5093885064732,2.26852979153564,0.55869380533946,0.44130619466054,8.92832727846323
ch2,0,3.55,0,NaN,0.1,0.7,NaN,NaN,NaN,NaN
Fitting Multi ROIs
ROI2-ch1,9332.45059216983,2.6,7822.54715599536,0.692123292358211,0.131191404679692,1.5093885064732,2.25195175494723,0.54400768389305,0.45599231610695,3.19334922722999
ROI3-ch1,4589.99624273838,2.6,2727.6870596581,0.692123292358211,0.131191404679692,1.5093885064732,2.33940804243908,0.627247183713894,0.372752816286106,3.46281029222155
ROI4-ch1,863.009829983871,2.6,628.531194510775,0.692123292358211,0.131191404679692,1.5093885064732,2.29017764077386,0.57860281132815,0.42139718867185,1.33619936785322
ROI6-ch1,6683.96747266115,2.6,5769.58038262124,0.692123292358211,0.131191404679692,1.5093885064732,2.24351485122556,0.536711911363156,0.463288088636844,2.54660541236724
ROI7-ch1,4153.77074955371,2.6,3749.78958320874,0.692123292358211,0.131191404679692,1.5093885064732,2.23034716676911,0.525556910388243,0.474443089611757,1.63486524224892
ROI8-ch1,8834.51562710754,2.6,7706.48424663785,0.692123292358211,0.131191404679692,1.5093885064732,2.24045874717678,0.534098040900785,0.465901959099215,3.75169622855289
ROI9-ch1,3014.6087371775,2.6,2346.64366443571,0.692123292358211,0.131191404679692,1.5093885064732,2.2725152244511,0.562295618887557,0.437704381112443,1.43325228305074
ROI10-ch1,1107.66594316592,2.6,657.856674149526,0.692123292358211,0.131191404679692,1.5093885064732,2.33954257416134,0.627387002750594,0.372612997249406,2.57526931820096
ROI11-ch1,1285.41591046077,2.6,691.227536891549,0.692123292358211,0.131191404679692,1.5093885064732,2.36108960434544,0.650302365954044,0.349697634045955,3.09068052942653
ROI12-ch1,3508.88675216629,2.6,2446.45130946998,0.692123292358211,0.131191404679692,1.5093885064732,2.30133140714411,0.589200262999376,0.410799737000623,2.72638868256766
ROI13-ch1,2283.3503418711,2.6,1679.42674471156,0.692123292358211,0.131191404679692,1.5093885064732,2.28761318961729,0.576199541882426,0.423800458117574,1.7774616723224
ROI2-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI3-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI4-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI6-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI7-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI8-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
