Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,49761.6484161308,2.6,38367.333014963,1.1,0.119877825250734,1.48650244311207,0.446209938536249,0.564645677370484,0.435354322629516,56.5010724451996
ch2,3784.60492317591,2.6,3061.63152987693,1.1,0.0963227280695683,0.921197107531324,0.443504225362047,0.552800790496843,0.447199209503157,31.8939988275726
Fitting Multi ROIs
ROI2-ch1,9216.50027267562,2.6,7627.9882047575,1.1,0.119877825250734,1.48650244311207,0.442196315664199,0.547152279810879,0.452847720189121,9.965506060402
ROI3-ch1,4707.02683708777,2.6,2147.1264050927,1.1,0.119877825250734,1.48650244311207,0.471469422432561,0.686740822793503,0.313259177206497,4.91278588631538
ROI4-ch1,1030.54464242219,2.6,700.029464880223,1.1,0.119877825250734,1.48650244311207,0.453029954023576,0.59549292808303,0.40450707191697,2.75255437220317
ROI6-ch1,7788.56935586659,2.6,6854.89583164549,1.1,0.119877825250734,1.48650244311207,0.438601603660688,0.531880211147609,0.468119788852391,9.22124898993419
ROI7-ch1,4777.18579038234,2.6,4338.59810783467,1.1,0.119877825250734,1.48650244311207,0.43672624695029,0.524056498456126,0.475943501543874,7.44768781970048
ROI8-ch1,9419.3182403974,2.6,8019.08483302578,1.1,0.119877825250734,1.48650244311207,0.440558360336141,0.540147982629947,0.459852017370053,11.2416883020272
ROI9-ch1,3376.87278179631,2.6,2851.41686546821,1.1,0.119877825250734,1.48650244311207,0.441036103888969,0.542183002564667,0.457816997435333,5.47250775079754
ROI10-ch1,1130.42725036971,2.6,759.605618407081,1.1,0.119877825250734,1.48650244311207,0.453591708111238,0.598099254803601,0.401900745196398,3.67246433299114
ROI11-ch1,1553.14393667746,2.6,1001.29876285519,1.1,0.119877825250734,1.48650244311207,0.455709314550062,0.608016745477054,0.391983254522946,4.26433931942593
ROI12-ch1,3536.22645524959,2.6,2634.4723819732,1.1,0.119877825250734,1.48650244311207,0.448103862699697,0.57306741886647,0.42693258113353,5.79040076255541
ROI13-ch1,1911.36935157872,2.6,1406.73495665682,1.1,0.119877825250734,1.48650244311207,0.448767107479747,0.576042575525639,0.423957424474361,4.19313812908053
ROI14-ch1,69.4103135442809,2.6,-15.1650471081009,1.1,0.119877825250734,1.48650244311207,0.550555041655773,1.27956443215082,-0.279564432150825,2.46489419645202
ROI15-ch1,1110.43511073262,2.6,192.802459488424,1.1,0.119877825250734,1.48650244311207,0.499470661991117,0.852058854123027,0.147941145876973,6.78430002402849
ROI2-ch2,578.889654940142,2.6,672.990850595624,1.1,0.0963227280695683,0.921197107531324,0.421092598126633,0.462416063178806,0.537583936821194,4.53662390324635
ROI3-ch2,296.737286647097,2.6,178.644209356151,1.1,0.0963227280695683,0.921197107531324,0.459100174029431,0.624208744223122,0.375791255776878,2.30664974749717
ROI4-ch2,89.9286067011957,2.6,71.9669345992829,1.1,0.0963227280695683,0.921197107531324,0.444118985993395,0.555473028959383,0.444526971040617,2.18986799446336
ROI6-ch2,528.723173716053,2.6,571.03381209171,1.1,0.0963227280695683,0.921197107531324,0.425911964935086,0.480763641912863,0.519236358087137,4.79051936761338
ROI7-ch2,322.362909647861,2.6,318.922113850853,1.1,0.0963227280695683,0.921197107531324,0.431481896518284,0.502682735188665,0.497317264811335,3.67867302340122
ROI8-ch2,600.351379099059,2.6,660.703086570139,1.1,0.0963227280695683,0.921197107531324,0.424693246764106,0.476070935429798,0.523929064570202,5.55917505003915
ROI9-ch2,270.168274860243,2.6,249.464848025986,1.1,0.0963227280695683,0.921197107531324,0.435725549492951,0.519921196246365,0.480078803753635,4.55803505372622
ROI10-ch2,92.1290051162225,2.6,69.3211805029911,1.1,0.0963227280695683,0.921197107531324,0.44755919161399,0.570634247107726,0.429365752892274,2.47973463812049
ROI11-ch2,157.385235841639,2.6,67.4160810656613,1.1,0.0963227280695683,0.921197107531324,0.47397356243477,0.70010815775843,0.29989184224157,3.46392413526762
ROI12-ch2,300.032217057662,2.6,188.556612905923,1.1,0.0963227280695683,0.921197107531324,0.456988423416315,0.614079157478946,0.385920842521054,3.62209459677566
ROI13-ch2,167.502266308713,2.6,94.8466938753144,1.1,0.0963227280695683,0.921197107531324,0.462020657799417,0.638471241476302,0.361528758523698,2.40365085215915
