Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45502.7074963253,2.6,37047.3175393424,1.1,0.117837495944127,1.48572365415867,0.443137905029705,0.55121373345029,0.44878626654971,42.5239027739843
ch2,3351.3770697861,2.6,3033.39706964771,1.1,0.0938469786498814,0.92168726545507,0.436929901524251,0.524901429024284,0.475098570975716,30.1797230670532
Fitting Multi ROIs
ROI2-ch1,8417.87405077414,2.6,7268.85880110732,1.1,0.117837495944127,1.48572365415867,0.439727395485789,0.536623790961322,0.463376209038678,8.53686669196676
ROI3-ch1,4101.4608875972,2.6,2276.58739216901,1.1,0.117837495944127,1.48572365415867,0.462947197445446,0.643058927698731,0.356941072301269,3.82234911311404
ROI4-ch1,945.07825502561,2.6,699.663977575698,1.1,0.117837495944127,1.48572365415867,0.448447163949887,0.574605695830455,0.425394304169546,1.96612182676606
ROI6-ch1,7139.7193418137,2.6,6508.55652013829,1.1,0.117837495944127,1.48572365415867,0.43650079050219,0.523122437883709,0.476877562116291,7.98851416757859
ROI7-ch1,4331.62918975941,2.6,4179.43949967423,1.1,0.117837495944127,1.48572365415867,0.433036056852156,0.508940692152686,0.491059307847314,4.6949804539939
ROI8-ch1,8813.55773373254,2.6,7554.9037398751,1.1,0.117837495944127,1.48572365415867,0.440157988848255,0.53844753509323,0.46155246490677,7.54452354652655
ROI9-ch1,3260.35362316483,2.6,2813.51807999228,1.1,0.117837495944127,1.48572365415867,0.439765133838211,0.536783419621812,0.463216580378188,5.92270963592177
ROI10-ch1,1085.41289356535,2.6,880.855579742525,1.1,0.117837495944127,1.48572365415867,0.443323340237524,0.552016628603798,0.447983371396202,2.54722965837115
ROI11-ch1,1412.56085290423,2.6,1046.93206997196,1.1,0.117837495944127,1.48572365415867,0.448385721219911,0.574330114864632,0.425669885135368,3.135877676623
ROI12-ch1,3117.91138282809,2.6,2372.88320194954,1.1,0.117837495944127,1.48572365415867,0.446931942457317,0.567843384903164,0.432156615096836,4.13845881156144
ROI13-ch1,1826.51087014084,2.6,1306.16054566232,1.1,0.117837495944127,1.48572365415867,0.450317887832793,0.583052171040594,0.416947828959406,3.21059920911622
ROI14-ch1,27.8826742483231,2.6,10.2125234999335,1.1,0.117837495944127,1.48572365415867,0.479749385910521,0.731920974202034,0.268079025797966,1.241233284683
ROI15-ch1,894.011094997371,2.6,289.530304521427,1.1,0.117837495944127,1.48572365415867,0.483848590526769,0.755369516740907,0.244630483259093,6.33414286514999
ROI2-ch2,518.788219426872,2.6,628.915002420255,1.1,0.0938469786498814,0.92168726545507,0.418296447957163,0.452022970356333,0.547977029643667,4.84346642620513
