Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,47458.0060834593,2.6,38598.3252906858,1.1,0.114604584063868,1.48161439830656,0.443198515694016,0.551476054412862,0.448523945587138,53.2532636236089
ch2,3949.54724784378,2.6,2684.04165737664,1.1,0.0910256316123099,0.914798920118006,0.453006902044807,0.595386193548354,0.404613806451646,37.8665628043183
Fitting Multi ROIs
ROI2-ch1,8745.40372546431,2.6,7538.78430052238,1.1,0.114604584063868,1.48161439830656,0.439827853587179,0.537048805350822,0.462951194649178,7.22397137553339
ROI3-ch1,4688.89265774472,2.6,2517.23043090448,1.1,0.114604584063868,1.48161439830656,0.464473134232566,0.650681732751759,0.349318267248241,4.54244545801607
ROI4-ch1,759.337907689602,2.6,537.914929879385,1.1,0.114604584063868,1.48161439830656,0.450821135725305,0.585343030825493,0.414656969174507,1.86927154094574
ROI6-ch1,7156.1827838493,2.6,7095.3825980048,1.1,0.114604584063868,1.48161439830656,0.431344644145673,0.502133105529654,0.497866894470346,10.5738612411475
ROI7-ch1,4359.51357390181,2.6,4041.38700324418,1.1,0.114604584063868,1.48161439830656,0.43548570005066,0.518934075444427,0.481065924555573,6.59641677448786
ROI8-ch1,9107.80167899203,2.6,8373.48126235859,1.1,0.114604584063868,1.48161439830656,0.435987982734562,0.521003047061737,0.478996952938263,10.1127661258278
ROI9-ch1,3067.88970469613,2.6,2583.37576073705,1.1,0.114604584063868,1.48161439830656,0.441196510758565,0.542867738820861,0.457132261179139,5.35176245628404
ROI10-ch1,1011.9772056798,2.6,771.809877372197,1.1,0.114604584063868,1.48161439830656,0.446813899927855,0.567319505390937,0.432680494609063,3.83949028277328
ROI11-ch1,1591.92278007821,2.6,901.010425094233,1.1,0.114604584063868,1.48161439830656,0.462041515688128,0.638574181119342,0.361425818880658,4.18222114226467
ROI12-ch1,3467.81076245772,2.6,2822.17961037145,1.1,0.114604584063868,1.48161439830656,0.443162948948075,0.551322109718577,0.448677890281423,5.90967522674124
ROI13-ch1,2033.57258825219,2.6,1449.78592734287,1.1,0.114604584063868,1.48161439830656,0.450481596309121,0.583796522565176,0.416203477434823,3.31216751198632
