Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45642.5770278465,2.6,36051.1087258824,1.1,0.117286744991353,1.48573858539531,0.444858856035069,0.558703853385182,0.441296146614818,42.6349991397235
ch2,3323.42427158492,2.6,2943.99231345755,1.1,0.0941939149749249,0.921429034076085,0.438217580084571,0.530270204076821,0.469729795923179,28.4207198259434
Fitting Multi ROIs
ROI2-ch1,8443.31791208961,2.6,7151.86204415131,1.1,0.117286744991353,1.48573858539531,0.440853782315994,0.541405609667925,0.458594390332075,8.80965982712076
ROI3-ch1,4162.35569926792,2.6,1942.24819514515,1.1,0.117286744991353,1.48573858539531,0.47053925488931,0.681838784507756,0.318161215492244,3.64291588848646
ROI4-ch1,959.080889249787,2.6,613.92658087608,1.1,0.117286744991353,1.48573858539531,0.456068073326422,0.60971159226157,0.39028840773843,2.22772607783552
ROI6-ch1,7115.86203573524,2.6,6476.73654313758,1.1,0.117286744991353,1.48573858539531,0.436594391364482,0.523510055449995,0.476489944550005,7.49877263050944
ROI7-ch1,4388.33341894508,2.6,4182.65800377687,1.1,0.117286744991353,1.48573858539531,0.433789742822272,0.511998344475235,0.488001655524765,6.0226653486572
ROI8-ch1,8754.87900238753,2.6,7498.71922931244,1.1,0.117286744991353,1.48573858539531,0.440203950939945,0.538642513342835,0.461357486657165,8.77533474241714
ROI9-ch1,3246.15904387977,2.6,2642.26198990196,1.1,0.117286744991353,1.48573858539531,0.443152837809148,0.551278352083969,0.448721647916031,3.69300628080182
ROI10-ch1,1098.61699717677,2.6,838.866852232802,1.1,0.117286744991353,1.48573858539531,0.446749270338512,0.567032854241113,0.432967145758887,3.22354351400826
ROI11-ch1,1428.72062610914,2.6,1032.00493307956,1.1,0.117286744991353,1.48573858539531,0.449779356535433,0.58060949575384,0.41939050424616,3.28474261797865
ROI12-ch1,3181.72393114204,2.6,2326.23999680083,1.1,0.117286744991353,1.48573858539531,0.449126150754233,0.577658817807537,0.422341182192462,4.62334399644058
ROI13-ch1,1782.02570644227,2.6,1276.59364191777,1.1,0.117286744991353,1.48573858539531,0.450223682439552,0.582624218145271,0.417375781854729,2.14799041808714
ROI14-ch1,35.2759496656366,2.6,5.88419066838403,1.1,0.117286744991353,1.48573858539531,0.500224245229306,0.857041530455607,0.142958469544393,2.22633907929842
ROI15-ch1,918.531229025987,2.6,212.384354122266,1.1,0.117286744991353,1.48573858539531,0.493267705266573,0.812201408056445,0.187798591943555,6.26850532184233
ROI2-ch2,554.294336107478,2.6,568.806427762724,1.1,0.0941939149749249,0.921429034076085,0.42918261690604,0.493539274425726,0.506460725574274,3.93392432829211
ROI3-ch2,246.199410071106,2.6,188.545411425248,1.1,0.0941939149749249,0.921429034076085,0.446585683103023,0.566307861295987,0.433692138704013,1.96689660738526
ROI4-ch2,70.0206053292223,2.6,67.5749189815961,1.1,0.0941939149749249,0.921429034076085,0.433022846054117,0.508887230743427,0.491112769256573,1.94038095722786
ROI6-ch2,464.838257642103,2.6,525.647469632021,1.1,0.0941939149749249,0.921429034076085,0.422918920939363,0.46930333758707,0.53069666241293,4.60966989175735
ROI7-ch2,273.98025225178,2.6,327.870731632089,1.1,0.0941939149749249,0.921429034076085,0.419164315028398,0.455229383332945,0.544770616667055,2.85800485934315
ROI8-ch2,545.247615288668,2.6,606.650777162659,1.1,0.0941939149749249,0.921429034076085,0.423981472246159,0.473346971279593,0.526653028720407,3.85345790979722
ROI9-ch2,237.192813035502,2.6,269.908085555431,1.1,0.0941939149749249,0.921429034076085,0.422506952764428,0.467742837164326,0.532257162835674,4.46426944822742
ROI10-ch2,77.92492450387,2.6,70.1598455079036,1.1,0.0941939149749249,0.921429034076085,0.437246777570944,0.526218357888354,0.473781642111646,2.97410606757219
ROI11-ch2,128.321443102317,2.6,97.0472643583889,1.1,0.0941939149749249,0.921429034076085,0.447278636252982,0.569384474659998,0.430615525340002,2.7682187693805
ROI12-ch2,266.251413120742,2.6,168.082329717084,1.1,0.0941939149749249,0.921429034076085,0.456763913528269,0.613011117628401,0.386988882371599,3.5363496706174
ROI13-ch2,148.626262991543,2.6,101.203870893327,1.1,0.0941939149749249,0.921429034076085,0.452903853636461,0.594909271673509,0.405090728326491,2.29679205160027
ROI14-ch2,39.0709279335269,2.6,36.2383726276016,1.1,0.0941939149749249,0.921429034076085,0.435454588068186,0.518806145355354,0.481193854644646,2.73079481638781
ROI15-ch2,181.895442570645,2.6,18.4314930732123,1.1,0.0941939149749249,0.921429034076085,0.507667562309672,0.907992936576537,0.0920070634234626,4.8862585398268

Time-1,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
Lifetime-1,724,843,998,18699,62371,71435,63850,55416,48158,42107,37257,33008,29152,26411,24207,22045,20554,18403,17462,15990,14692,13900,12803,11614,10657,9899,9165,8377,7823,6966,6412,5950,5467,5153,4769,4456,4100,3825,3418,3103,2880,2706,2506,2362,2224,2122,
Residuals-1,8.32696036658249,13.0452090050987,-0.718365993387187,0.626873349493409,-1.54388385162911,13.7277812957317,13.1743731973557,6.24518461681666,-0.215444742451848,-5.22945734294016,-7.83349126754759,-10.3389468663501,-13.5147326513555,-12.4027893456836,-9.82284605977732,-8.72705169177686,-4.5395264707731,-6.57404566337883,-0.913876709300275,-0.431744399543417,0.267264272133858,4.15680878688406,4.62150966762786,3.31585330845309,3.18698738519051,4.17183246196259,4.69475244193483,3.95438737940768,5.05804253892007,2.09461455702517,1.94344391470005,2.37899399302119,2.02447146421316,3.45360867724923,3.51211884380202,4.15802097443635,3.77430839450951,4.22494948322117,2.1486962077907,1.0881056722817,1.2682201845382,2.04889493228081,2.05052927787965,2.87240856335191,3.57624779399427,4.79583424729191,

Time-2,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,6,6.2,6.4,6.6,6.8,7,7.2,7.4,7.6,7.8,8,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,9.8,
