Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,47463.7136964806,2.6,38365.2095821562,1.1,0.117597185722785,1.48689690036926,0.443550999406809,0.553003718133495,0.446996281866505,48.2807361179403
ch2,3639.06665772636,2.6,2996.09967643281,1.1,0.0956402149299246,0.921011558552982,0.442498160715322,0.54845145915811,0.45154854084189,28.4813724668509
Fitting Multi ROIs
ROI2-ch1,8914.21030169648,2.6,7440.09260345771,1.1,0.117597185722785,1.48689690036926,0.441710827125647,0.545068191129509,0.45493180887049,8.67191098231829
ROI3-ch1,4325.08256204357,2.6,2137.89318075532,1.1,0.117597185722785,1.48689690036926,0.468112812699851,0.669209159087842,0.330790840912158,4.30662549153693
ROI4-ch1,957.850083378847,2.6,697.133942896308,1.1,0.117597185722785,1.48689690036926,0.449371811303248,0.578766965826652,0.421233034173348,2.65922193386733
ROI6-ch1,7483.92672656321,2.6,6922.48312200211,1.1,0.117597185722785,1.48689690036926,0.435619827312612,0.519485895877695,0.480514104122305,9.85541009267455
ROI7-ch1,4600.4784559588,2.6,4385.83172686223,1.1,0.117597185722785,1.48689690036926,0.433776129982343,0.511942984647186,0.488057015352814,5.09586363334355
ROI8-ch1,8985.35307970084,2.6,8025.80471086969,1.1,0.117597185722785,1.48689690036926,0.43772318704108,0.528203499745415,0.471796500254585,8.55889839819387
ROI9-ch1,3334.64217824123,2.6,2786.06768607001,1.1,0.117597185722785,1.48689690036926,0.441651266772433,0.544812979567114,0.455187020432886,5.27308306013569
ROI10-ch1,1047.84690111654,2.6,923.179244984806,1.1,0.117597185722785,1.48689690036926,0.438540810409562,0.531625064025234,0.468374935974766,3.47269315811613
ROI11-ch1,1450.14409838444,2.6,1122.33901694129,1.1,0.117597185722785,1.48689690036926,0.445998850121335,0.563713747913491,0.436286252086509,4.00934696491311
ROI12-ch1,3314.94551619599,2.6,2534.15245253547,1.1,0.117597185722785,1.48689690036926,0.446684282490281,0.56674474148275,0.43325525851725,4.73982866476172
ROI13-ch1,1766.76439589334,2.6,1377.90018305286,1.1,0.117597185722785,1.48689690036926,0.445571059641503,0.561829203572927,0.438170796427073,3.5255706094549
ROI14-ch1,63.3541813392478,2.6,-13.1999725163293,1.1,0.117597185722785,1.48689690036926,0.549001097068516,1.26318773291659,-0.263187732916593,2.28241317570943
ROI15-ch1,1068.13860622161,2.6,210.707127882204,1.1,0.117597185722785,1.48689690036926,0.496891066818248,0.83523647750222,0.16476352249778,8.05760567311358
ROI2-ch2,545.679595203382,2.6,676.291225013494,1.1,0.0956402149299246,0.921011558552982,0.416806114889601,0.446556976791422,0.553443023208578,4.15173624105102
ROI3-ch2,272.632934684167,2.6,190.796754993678,1.1,0.0956402149299246,0.921011558552982,0.451466836551342,0.588294062198926,0.411705937801074,2.59021667040962
ROI4-ch2,84.8336335082386,2.6,59.903481052454,1.1,0.0956402149299246,0.921011558552982,0.450991898786179,0.586122182729194,0.413877817270806,2.24137001139576
ROI6-ch2,495.080222320655,2.6,564.515503234821,1.1,0.0956402149299246,0.921011558552982,0.422372657430874,0.467235012731971,0.532764987268029,3.81883596170237
