Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,44694.0080004143,2.6,35893.6286461691,1.1,0.115860185017439,1.48160536360208,0.443918720997759,0.554601299407992,0.445398700592008,51.9628534277946
ch2,3704.01959424933,2.6,2555.26349472041,1.1,0.0942119306285324,0.918942149010914,0.452222439261285,0.591764191138222,0.408235808861778,34.4246516301894
Fitting Multi ROIs
ROI2-ch1,9301.75291558166,2.6,8027.50322451371,1.1,0.115860185017439,1.48160536360208,0.439760980795533,0.536765850789166,0.463234149210834,10.5704627107752
ROI3-ch1,4467.4200810238,2.6,2429.47166078798,1.1,0.115860185017439,1.48160536360208,0.463887047690551,0.64774397631044,0.35225602368956,4.54039640604745
ROI4-ch1,443.229609413672,2.6,296.863587888261,1.1,0.115860185017439,1.48160536360208,0.453760311516536,0.598883506873864,0.401116493126136,1.3009458983647
ROI6-ch1,7544.32651555908,2.6,7117.05686488283,1.1,0.115860185017439,1.48160536360208,0.434421083590095,0.514571259736862,0.485428740263138,9.00442472063832
ROI7-ch1,4461.50513296128,2.6,4230.35593990806,1.1,0.115860185017439,1.48160536360208,0.43410870155263,0.513296875727497,0.486703124272503,5.58438676887398
ROI8-ch1,6838.04626446199,2.6,6055.58995611233,1.1,0.115860185017439,1.48160536360208,0.438234900811914,0.530342732452041,0.469657267547959,10.1079216361605
ROI9-ch1,2268.37535251116,2.6,2010.66375644088,1.1,0.115860185017439,1.48160536360208,0.438180091901048,0.530113255512333,0.469886744487668,3.97420101531883
ROI10-ch1,1039.31193121704,2.6,792.462348646592,1.1,0.115860185017439,1.48160536360208,0.446827516010362,0.567379912821143,0.432620087178857,3.26720288508858
ROI11-ch1,1580.41068081926,2.6,985.899047050308,1.1,0.115860185017439,1.48160536360208,0.457355707668388,0.615830062777047,0.384169937222953,3.44943454931018
ROI12-ch1,3413.20066397726,2.6,2605.31189949772,1.1,0.115860185017439,1.48160536360208,0.446768240452805,0.5671169791505,0.4328830208495,6.35540710046945
