Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,45661.3352358791,2.6,35423.0426074383,0.671360672313499,0.131318271432642,1.50679559214609,2.27813442318762,0.563133570860127,0.436866429139873,8.21273284561674
ch2,0,3.55,0,NaN,0.1,0.7,NaN,NaN,NaN,NaN
Fitting Multi ROIs
ROI2-ch1,9581.24303568934,2.6,8312.53446083311,0.671360672313499,0.131318271432642,1.50679559214609,2.24701576534153,0.535451110731169,0.464548889268831,3.90714956332416
ROI3-ch1,4530.22300896867,2.6,2622.58277109099,0.671360672313499,0.131318271432642,1.50679559214609,2.3491924594725,0.633349086815396,0.366650913184604,3.22173582785504
ROI4-ch1,904.733826355508,2.6,559.134623572043,0.671360672313499,0.131318271432642,1.50679559214609,2.33458316992945,0.618043121566207,0.381956878433793,1.5159690749518
ROI6-ch1,6379.95380719187,2.6,5362.27072924831,0.671360672313499,0.131318271432642,1.50679559214609,2.25607435573798,0.543334339025171,0.456665660974829,1.29804824682307
ROI7-ch1,4174.90245169906,2.6,3857.95441345645,0.671360672313499,0.131318271432642,1.50679559214609,2.22845720358803,0.519728226430715,0.480271773569286,1.98248736890704
ROI8-ch1,8679.71337859133,2.6,7440.21536067034,0.671360672313499,0.131318271432642,1.50679559214609,2.25047631712173,0.538446138254385,0.461553861745615,3.51971171983883
ROI9-ch1,3056.20710949686,2.6,2113.06165359815,0.671360672313499,0.131318271432642,1.50679559214609,2.30783902732928,0.591226196501149,0.408773803498851,1.93574453445418
ROI10-ch1,1156.1129159677,2.6,739.397204250458,0.671360672313499,0.131318271432642,1.50679559214609,2.32664193093111,0.609921784978199,0.390078215021801,2.00591128189805
ROI11-ch1,1315.35587401303,2.6,672.156831376598,0.671360672313499,0.131318271432642,1.50679559214609,2.37518068853973,0.661810045513731,0.338189954486269,3.79638035977965
ROI12-ch1,3615.32921227518,2.6,2442.01397086998,0.671360672313499,0.131318271432642,1.50679559214609,2.31357401269089,0.596850649363074,0.403149350636925,2.05690258811947
ROI13-ch1,2180.81751428124,2.6,1407.9714081639,0.671360672313499,0.131318271432642,1.50679559214609,2.32442119483466,0.607675057354834,0.392324942645166,2.36650778425435
ROI2-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI3-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI4-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
ROI6-ch2,24.5,3.55,24.5,NaN,0.1,0.7,NaN,0.5,0.5,NaN
