Double exponential fitting
Ch/ROI,Pop1,Tau1,Pop2,Tau2,TauG,Tau0,Meantau,Frac1,Frac2,xi_square
ch1,36812.3022757445,2.6,29647.8890799551,1.1,0.115369207045165,1.48126813815949,0.443757420446962,0.553900034363767,0.446099965636233,51.3393480714605
ch2,3253.86115208798,2.6,2176.06715989087,1.1,0.0877400964804437,0.906135796797052,0.453838109476596,0.599245692601449,0.400754307398551,35.3008633981533
Fitting Multi ROIs
ROI2-ch1,7035.64905387195,2.6,5905.74782196747,1.1,0.115369207045165,1.48126813815949,0.441380613025293,0.543654531374968,0.456345468625033,9.46784518734373
ROI3-ch1,3070.25772369709,2.6,1600.9283173066,1.1,0.115369207045165,1.48126813815949,0.46577965042146,0.657275838886818,0.342724161113182,4.21696941677908
ROI4-ch1,630.567650589981,2.6,544.080346509907,1.1,0.115369207045165,1.48126813815949,0.439772394698657,0.53681413678549,0.46318586321451,1.76227526058497
ROI6-ch1,6102.78001347757,2.6,5554.9938144303,1.1,0.115369207045165,1.48126813815949,0.436590626503015,0.523494459882894,0.476505540117106,9.3309426774637
ROI7-ch1,4135.0994873179,2.6,3660.81816046115,1.1,0.115369207045165,1.48126813815949,0.438253009587174,0.530418569582496,0.469581430417504,6.2115862695201
ROI8-ch1,6140.68998014932,2.6,5748.41975879927,1.1,0.115369207045165,1.48126813815949,0.434891929591936,0.516497039305852,0.483502960694148,9.47581406999731
ROI9-ch1,2745.71249827187,2.6,2242.44364633309,1.1,0.115369207045165,1.48126813815949,0.442960461955137,0.550446381122521,0.449553618877479,5.64685610877703
ROI10-ch1,934.829275886554,2.6,693.464233375069,1.1,0.115369207045165,1.48126813815949,0.448337953887501,0.574115950576053,0.425884049423947,4.19366100573867
ROI11-ch1,1357.6043811418,2.6,949.329864912006,1.1,0.115369207045165,1.48126813815949,0.451509289432317,0.588488546417865,0.411511453582135,3.06347623304951
ROI12-ch1,2500.96220075621,2.6,1965.55358985932,1.1,0.115369207045165,1.48126813815949,0.445140008097694,0.559935824252745,0.440064175747255,5.74462188302467
ROI13-ch1,1154.63144445866,2.6,811.252017469314,1.1,0.115369207045165,1.48126813815949,0.451257225404717,0.587334634437737,0.412665365562263,2.79040433006496
ROI14-ch1,55.1074658736285,2.6,-11.5555469244747,1.1,0.115369207045165,1.48126813815949,0.549205635694962,1.26532807746005,-0.265328077460045,2.53466219170763
ROI15-ch1,809.776159034667,2.6,149.023119771342,1.1,0.115369207045165,1.48126813815949,0.498329578262945,0.844573183287205,0.155426816712795,7.78492421955071
ROI2-ch2,488.155744767528,2.6,478.619077214389,1.1,0.0877400964804437,0.906135796797052,0.432042360189781,0.504932207240146,0.495067792759854,4.77538294243208
ROI3-ch2,210.808648006954,2.6,128.466541930237,1.1,0.0877400964804437,0.906135796797052,0.458507405606016,0.621350025759267,0.378649974240733,3.29563500753306
ROI4-ch2,80.1426006909365,2.6,27.6605413310023,1.1,0.0877400964804437,0.906135796797052,0.481775210814952,0.743416186094343,0.256583813905657,2.16338827912401
ROI6-ch2,434.601079246454,2.6,452.454231905939,1.1,0.0877400964804437,0.906135796797052,0.428267285082786,0.489936843602068,0.510063156397932,5.06024597788132
ROI7-ch2,287.009500518101,2.6,296.647487772144,1.1,0.0877400964804437,0.906135796797052,0.428726993443408,0.49174344910846,0.50825655089154,3.09153846869338
ROI8-ch2,461.249953353884,2.6,468.283070871588,1.1,0.0877400964804437,0.906135796797052,0.429859481025024,0.496216854412696,0.503783145587304,5.79352648265209
ROI9-ch2,266.759909413404,2.6,166.900733734065,1.1,0.0877400964804437,0.906135796797052,0.45721005346466,0.615135160703736,0.384864839296264,3.88758380470835
ROI10-ch2,101.549056928321,2.6,17.7486183059044,1.1,0.0877400964804437,0.906135796797052,0.4993439506139,0.851224105825555,0.148775894174445,2.47601768366342
ROI11-ch2,169.989191975181,2.6,57.1281688393916,1.1,0.0877400964804437,0.906135796797052,0.482654884052192,0.748464104045163,0.251535895954837,3.79568870599389
ROI12-ch2,277.371630375735,2.6,101.656980481461,1.1,0.0877400964804437,0.906135796797052,0.479727191017977,0.731796023916091,0.26820397608391,4.43672020072914
ROI13-ch2,137.675198647324,2.6,54.8320966964978,1.1,0.0877400964804437,0.906135796797052,0.476739531132994,0.715168733742965,0.284831266257035,2.67645821187863
ROI14-ch2,65.0388726412394,2.6,7.78939645226832,1.1,0.0877400964804437,0.906135796797052,0.505532113254057,0.893044328126663,0.106955671873337,2.218357636389
ROI15-ch2,197.588681848465,2.6,-1.47161385676003,1.1,0.0877400964804437,0.906135796797052,0.52094829405423,1.00750375207946,-0.00750375207945837,4.65991471523738

